Sequence name	locus tag	Name	Start	End	Strand	L Arabinose R1	L Arabinose R2	D Maltose monohydrate R1	D Maltose monohydrate R2	Mucin from porcine stomach R1	Mucin from porcine stomach R2	N Acetyl D Glucosamine R1	N Acetyl D Glucosamine R2	D Xylose R1	D Xylose R2	Glucose R1	Glucose R2	28°C R1	28°C R2	42°C R1	42°C R2	Aerobic shaking R1	Aerobic shaking R2	Bile salts R1	Bile salts R2	Deoxycholic acid R1	Deoxycholic acid R2	Gentamicin R1	Gentamicin R2	Peroxide R1	Peroxide R2	pH 6 R1	pH 6 R2	Starvation R1	Starvation R2	Control for TYG growth R1	Control for TYG growth R2
NC_004663.1	BT_0280	BT_0280	324541	325758	+	2.029763755	2.971008456	2.582853223	2.308344567	3.899133518	3.698127281	2.190276419	2.042105894	2.608788363	2.544388813	2.264634889	2.627004689	1.1383	1.579744385	1.658048422	1.949655191	1.607693169	1.403962579	2.936413214	2.636556752	2.190088701	2.098062815	2.532901547	2.559593435	1.666789064	2.425623317	1.826170984	1.660784863	1.961349804	2.888527581	1.626660129	1.792939032
NC_004663.1	BT_0281	BT_0281	326008	326649	-	13.01527904	11.94592983	15.76585551	15.70913685	15.20168511	12.94344548	12.10415916	11.33368771	10.7187174	12.0121935	18.64434143	18.49205261	29.15799231	24.50398961	26.41034272	22.70367701	15.04800806	15.36100233	28.7768495	24.40258366	23.63941103	20.95854328	24.17225728	20.69004694	19.34697045	17.46448788	15.01887288	14.55371998	12.40230774	13.53997304	18.50325897	18.57815115
NC_004663.1	BT_0282	BT_0282	326951	328246	+	2.231190692	1.918776295	3.58314898	3.067464593	3.652352916	2.986948958	3.705354844	4.594738261	2.552075572	2.209600811	2.852402722	2.523984897	1.786255385	2.154196889	6.928273764	7.129508331	6.880926762	6.813347809	2.349130571	2.655801692	1.557898148	1.65636538	3.76943616	2.772892888	8.639377871	8.441169144	8.566402071	8.063547557	6.201153872	5.957588136	6.981083054	8.846738643
NC_004663.1	BT_0283	BT_0283	328262	328447	+	0.8366965095	0.9284401426	1.209312781	0.929534725	1.03647853	0.9245318202	1.086904087	1.327368831	0.5529497073	1.124887686	0.3111712061	0.8756682297	0.3677584616	0.2692746111	2.250208573	2.007337297	1.414769989	1.734306715	0.3915217619	1.039226749	1.016020531	1.325092304	0.8974847999	1.493096171	1.361356513	0.7276869952	1.460936787	1.835604322	2.395900359	1.82789636	1.084440086	1.344704274
NC_004663.1	BT_0284	BT_0284	328493	329944	+	15.19998659	14.60745824	24.6789386	18.82307818	35.93125571	29.72725391	19.07022626	18.53211099	22.58586881	20.40867658	9.179550579	10.30197917	5.201155385	4.685378233	37.60216957	25.74929222	28.17597113	26.38623788	46.49320923	44.6867502	42.80833172	44.45684681	23.0354432	24.52943709	20.48018754	18.41048098	22.31248912	22.55171024	142.4151361	115.7667695	18.84214649	21.23217274
NC_004663.1	BT_0285	BT_0285	330174	331592	+	11.10947032	9.655777483	13.57117676	12.50224205	22.45703482	21.26423187	13.83332475	15.4178995	16.6735604	13.94057239	6.223424121	7.365915108	4.728323078	5.708621755	8.823186246	10.31356059	8.617235385	10.28196124	3.425815417	2.886740969	4.53822504	3.909022298	5.80373504	5.972384682	9.16297653	10.62423013	12.74999378	10.62028215	19.30813819	19.90376036	11.52217591	10.33299073
NC_004663.1	BT_0286	BT_0286	331576	332022	+	6.554122658	5.694432875	5.419512832	7.017987174	14.01713822	12.58785632	9.041065818	7.657897102	9.570283395	7.231420836	3.422883267	4.326831253	1.891329231	2.369616578	5.743953462	5.745137781	4.115694512	4.335766788	1.761847929	0.9237571101	2.370714573	1.722619996	2.991616	3.199491794	4.031709673	4.58442807	5.910153367	5.703484857	6.271621529	7.717784631	6.506640516	5.874234459
NC_004663.1	BT_0287	BT_0287	332027	332452	+	6.3681901	4.765992732	7.838138394	6.785603493	12.93130357	11.80556017	8.201185387	8.423686812	10.67618281	8.597355883	4.615706223	4.429851044	2.469235385	2.854310878	4.500417146	5.537482199	3.151078611	2.477581022	1.566087048	1.84751422	1.761102254	1.987638456	2.6924544	2.986192341	3.455751149	4.002278473	3.785154404	4.130109724	5.566944953	7.243885575	4.54109286	4.246434549
NC_004663.1	BT_0288	BT_0288	332427	333950	+	12.92231276	11.26507373	12.27228526	12.59519552	20.33472164	21.54870319	16.30356131	16.13263656	18.54508249	18.31959945	10.47609727	9.683860422	5.358766155	5.223927455	6.987489779	6.921852748	7.138157669	5.946194452	3.523695857	4.387846273	4.064082125	5.565387678	6.051611794	5.545785776	7.068581895	6.985795154	6.441403108	7.145745396	10.99295459	12.32137546	7.252193075	7.855903915
NC_004663.1	BT_0289	BT_0289	334208	336898	-	4.834246499	5.261160808	4.837251123	5.251871196	4.442050844	4.90713043	4.199402156	4.952106793	3.572905801	3.294313936	4.563844356	6.335717191	6.777263078	8.024383411	10.42201865	6.921852748	6.430772675	4.211887737	6.655869952	4.849724828	7.044409017	6.824225367	5.763846826	4.521948402	6.335543772	6.03980206	10.62499482	8.981349717	3.171044593	3.249593529	7.794413118	7.006617005
NC_004663.1	BT_0290	BT_0290	337216	339555	+	8.134549398	10.89369767	7.031929873	6.041975713	20.68021448	17.56610458	11.0666598	10.77210859	11.10152874	9.96329093	5.289910503	5.408539066	5.62145077	4.954652844	13.61968347	10.72887176	6.623695855	5.388738722	4.698261143	3.925967718	4.470490338	5.101605371	4.60708864	5.545785776	7.38274109	9.114279614	8.649409843	7.145745396	10.35874567	11.57667695	11.3866209	8.775964734
NC_004663.1	BT_0291	BT_0291	339758	340723	+	15.10702031	16.52623454	12.58581079	12.688149	20.63085836	16.78380843	21.09582024	20.01263776	17.69439063	17.27506089	12.70615758	13.54710261	14.29004308	15.77949221	33.63469656	30.28310577	37.69718942	40.19875207	7.047391714	7.736465797	8.670041867	8.083063056	9.752668159	8.531978118	42.22823184	43.00630141	37.72426545	39.79327941	26.56630693	31.8866365	40.19206069	46.4276844
NC_004663.1	BT_0293	BT_0293	341869	343101	+	0.2324156971	0.371376057	0.179157449	0.5112440988	0.2467806024	0.8534139879	0.3458331187	0.3573685314	0.3828113358	0.4419201622	0.3630330738	0.3090593752	0.7355169232	0.4308393777	0.769808196	0.7614038023	0.257230907	0.3096976277	1.174565286	0.6928178326	0.2709388083	0.3312730761	0.5983232	0.8531978118	0.8377578542	0.3638434976	0.4648435232	0.3933437832	0.1409353153	0.8800982474	0.4066650323	0.4246434549
NC_004663.1	BT_0294	BT_0294	343140	344570	+	1.998774995	1.794984276	3.045676633	2.556220494	3.602996796	4.267069939	2.074998712	2.858948251	1.999125865	1.687331528	3.785916341	2.678514585	5.726524616	5.493202066	12.56037475	10.72887176	8.102773571	8.692180084	3.262681349	2.77127133	2.370714573	3.113966915	6.2823936	4.265989059	10.83849224	10.47869273	8.167964765	7.407974584	2.254965044	2.775694472	9.539683882	11.6069211
NC_004663.1	BT_0295	BT_0295	344839	345732	+	58.70820509	63.93857782	53.97118151	50.05544494	26.30681222	25.5313018	42.14223575	37.11527462	48.06408994	49.89680377	64.30871592	62.2754641	112.5340892	106.2557615	36.1217692	34.60926374	36.01232698	33.94286	52.61073675	47.68896081	58.79372141	48.10085064	49.54116096	47.1391791	38.0656225	38.85848554	37.58591916	46.41456642	18.81486459	22.07015605	37.34540546	38.92565003
NC_004663.1	BT_0296	BT_0296	345748	349053	+	17.01282903	18.01173877	22.93215347	24.49324	25.12226533	22.75770634	8.398804312	8.372634165	17.48171767	15.42703112	15.03994163	13.28955313	22.32819231	24.88097406	4.796497221	4.914515451	5.723387681	4.769343466	16.443914	11.43149424	28.65177898	24.05042532	12.14596096	10.66497265	5.183626723	6.403645557	5.179684973	5.932935397	8.385651258	10.01958005	6.167752989	6.157330095
NC_004663.1	BT_0297	BT_0297	349074	350570	+	10.27277381	8.170273255	12.45144271	11.71213754	15.99138304	17.35275109	3.853569037	2.705790309	9.485214209	6.910024354	5.912252915	4.584380732	12.34617692	12.76361657	2.013344513	1.38437055	1.485508488	1.67236719	5.872826428	3.925967718	11.24396055	10.40197459	3.11128064	3.6260907	1.832595306	1.164299192	1.261718135	1.704489727	5.003203692	6.228387597	1.423327613	1.415478183
NC_004663.1	BT_0298	BT_0298	350578	351639	+	6.833021494	5.01357677	8.689136277	7.993998635	11.40126383	13.15679898	3.754759575	2.654737662	6.295119744	5.222692826	3.371021399	2.420965106	7.092484616	8.132093255	1.243536317	0.5537482199	0.7073849943	1.052971934	2.447011012	1.962983859	6.434796698	6.294188445	1.61547264	0.6398983588	0.7330381224	0.7276869952	0.7304683937	0.6555729721	3.664318197	6.228387597	1.016662581	1.415478183
NC_004663.1	BT_0299	BT_0299	351688	354804	+	38.39507316	31.2574848	43.04257712	42.4332602	63.22519034	62.37033895	15.26606196	15.62211009	37.85578765	32.94313936	14.78063229	14.37126095	32.04752308	35.22111913	6.395329628	7.614038023	5.787695408	5.946194452	13.50750079	11.89337279	24.85863567	23.05660609	6.70121984	8.958577023	7.539820688	6.840257755	4.781247668	6.162385938	20.22421774	23.83035254	7.116638064	6.369651823
NC_004663.1	BT_0300	BT_0300	354807	358001	+	25.84462552	25.06788385	34.89091319	33.37029663	48.56642256	47.50671199	11.95594496	9.955266232	27.39227781	25.95276589	12.80988132	10.76556824	23.27385693	29.02780308	3.020016769	3.668581957	2.073924188	2.849218175	8.907120083	8.42928363	14.96936916	16.5636538	4.487424	5.403586141	3.455751149	2.856171456	2.457030051	2.491177294	15.92569062	17.53426508	2.64332271	2.264765093
NC_004663.1	BT_0301	BT_0301	358006	359517	+	8.78531335	8.78923335	9.988027782	12.08395143	15.05361675	14.72139129	3.754759575	3.931053846	8.762126131	9.882941809	4.46012062	4.738910419	7.407706155	8.939917088	2.783152709	2.561085517	2.76523225	2.787278649	1.859728369	2.078453498	4.335020934	3.909022298	2.762258773	1.706395624	3.508111014	2.910747981	2.457030051	3.408979455	4.791800719	5.75448854	3.456652774	3.184825911
NC_004663.1	BT_0302	BT_0302	359533	360234	+	3.904583711	3.032904466	3.359202169	3.811092373	5.330461013	6.542840574	1.679760862	1.378421478	3.828113358	4.137979701	2.022612839	1.287747397	3.152215385	3.769844555	0.4145121055	0.4845296924	0.514461814	0.4955162043	0.9788044047	0.5773481938	1.693367552	1.788874611	0.8974847999	1.066497265	1.099557184	1.164299192	0.8632808289	0.5244583777	2.748238648	2.978794068	0.9488850753	0.6369651823
NC_004663.1	BT_0303	BT_0303	360384	362600	-	164.2249316	171.8852184	130.8745165	136.1768372	592.1747336	545.6871274	249.3950833	263.1763971	215.9906626	208.907713	130.4844591	139.5918178	75.96839078	83.31356467	130.7489613	134.768473	164.8850114	156.7069996	109.332452	122.1668778	145.8328136	163.8476634	80.77363199	74.86810798	173.0493568	186.0695647	185.7677045	192.5417819	433.869368	512.6233792	186.6592498	187.4093114
NC_004663.1	BT_0304	BT_0304	362872	364107	+	67.77241727	63.07203369	49.94013891	45.40777132	187.5532578	156.7437024	142.0386023	152.2389944	84.81397818	80.42946952	46.98685212	50.58271774	127.4545754	138.7302796	590.0875902	573.8215928	150.7373115	155.5920882	334.4574651	335.7857095	70.24088606	73.07884058	119.2458138	108.3561221	285.413629	296.0958383	309.8514113	288.9765661	198.0845856	211.7651783	290.1555005	279.9461976
NC_004663.1	BT_0305	BT_0305	364111	367215	+	183.1435693	179.9935956	137.368974	130.0883848	487.885251	435.8811943	371.3259601	429.0975009	217.3943041	201.7968159	140.7531089	142.7339214	281.4928339	293.0784867	1552.762347	1816.917128	330.2844846	387.5556113	534.8187267	593.9758218	176.8101507	189.753218	340.0869069	323.1486712	671.4629201	691.2298767	624.2848517	641.0848094	364.6701282	404.1681951	634.4200428	644.4318297
NC_004663.1	BT_0306	BT_0306	367215	368588	+	54.013408	54.28280034	39.8625324	34.53221503	135.4331946	126.9453307	105.8249343	120.0758266	63.46161256	61.02515694	41.48949414	37.3446745	60.41746155	59.24041444	496.2302063	583.3045311	108.2299041	114.0306665	77.71706974	82.79173099	44.4565428	45.84819373	83.10709247	76.36120415	193.1031854	189.853537	191.3163129	177.2013744	95.90648204	104.0546928	190.7259001	194.9821197
NC_004663.1	BT_0307	BT_0307	368717	370363	+	1873.456451	1914.50547	1800.129258	1862.694635	877.5024661	772.6952482	1678.525744	1740.333695	1547.068212	1548.166852	2094.493388	2043.08851	3566.311413	3853.319685	1835.175366	2070.67225	1964.793975	1984.046882	2086.027947	2091.732506	3558.442574	3726.755851	2484.776417	2251.162426	2093.504518	2249.353271	2395.405081	2237.470554	450.8520735	559.4716859	2316.974021	2222.654617
NC_004663.1	BT_0308	BT_0308	370710	371414	+	38.06969118	37.63277378	25.0372535	26.0269723	12.48709848	12.37450282	27.56784004	25.57737632	27.60495077	28.40341406	40.08922372	39.19903075	55.68913847	54.07034191	17.05421234	14.25901666	10.61077491	8.237956897	41.69706764	32.44696849	45.99186272	52.34114602	30.45465088	26.44913216	13.87536446	15.499733	16.07030466	16.19265241	5.285074322	5.957588136	14.84327368	13.73013837
NC_004663.1	BT_0309	BT_0309	371489	372832	+	233.4383262	221.402026	166.7507957	144.0778824	584.1050079	472.7202315	421.521167	423.4306571	299.7838105	246.5512759	132.092177	144.7428074	62.53645078	52.29312947	673.2860914	619.9903507	641.5981898	690.8734679	114.7158762	112.0055496	80.60429548	77.45164518	69.76448512	62.28344026	945.200299	982.9595931	994.1674838	974.3781084	789.5548699	793.8486191	971.251652	969.1071379
NC_004663.1	BT_0310	BT_0310	372816	373535	+	35.65256793	36.70433364	22.75299602	20.26385701	81.33888656	73.25136729	61.26186675	67.79791568	46.19256785	44.97542014	23.13039298	22.50982449	8.248296924	6.731865277	88.40951051	96.28297173	77.81234937	84.98102904	15.56299004	14.8955834	8.331368357	9.40815536	9.812500479	9.171876476	140.6385998	140.4435901	131.6835295	128.0989587	73.00449331	77.44864577	132.233913	130.082445
NC_004663.1	BT_0311	BT_0311	373622	374992	+	387.6228996	400.7766616	232.0984752	213.4676496	843.5454552	699.7283522	703.4245635	726.7854876	456.2685777	414.5211121	217.0419162	217.7323298	81.74745232	69.36513982	670.2068586	690.8009043	671.8228214	725.9931788	145.8418563	145.4917448	99.97642028	96.6124799	92.02210815	87.66607516	989.2349462	1038.336573	1141.987724	1017.449253	777.8220049	869.740168	976.4027424	981.6341198
NC_004663.1	BT_0312	BT_0312	375030	377066	+	423.8332652	459.7635586	248.8496967	240.1917729	1010.665279	894.8756841	850.3048295	899.7008042	492.2103087	448.1873936	256.4569357	251.6773512	90.20589694	79.70528488	877.3444794	955.7694275	837.35091	825.5299964	154.3574546	154.0364981	89.68074556	93.08773437	111.5274445	98.97094616	1209.774701	1307.944605	1470.565689	1284.857468	1074.138505	1141.487427	1285.671499	1220.07142
NC_004663.1	BT_0313	BT_0313	377091	377606	+	197.6463088	194.9724299	121.9614334	108.7555628	496.8680649	427.2759366	469.6413752	461.9243532	213.9064675	214.6928497	123.4831069	119.5544683	42.65998154	34.68256991	622.9524786	585.0349943	473.6264075	511.0010857	63.81804719	61.54531746	50.73329186	53.46747448	52.83193856	47.99237691	689.9459528	713.206024	812.5464786	797.1111767	725.6759383	788.9742288	668.150648	691.5318662
NC_004663.1	BT_0314	prmA	377857	378699	-	37.60485979	36.58054162	32.65144508	34.57869177	30.55143858	26.88254062	40.11664177	43.75211878	40.91827834	40.53613124	42.47486963	35.95390731	56.16197078	57.08621755	48.14262026	42.77704998	22.95785845	16.35203474	87.52958389	83.7154881	60.69029307	70.82618366	67.67035392	64.41643479	17.06931628	26.92441882	32.20701554	26.02624699	43.61948007	42.24471587	24.80656697	23.28461611
NC_004663.1	BT_0315	BT_0315	378905	380194	+	182.9576368	202.6475351	474.2745569	449.0117489	570.21126	554.79021	411.1461734	424.7580259	205.9099641	180.504299	339.8508189	355.4697914	191.7072323	185.4763521	601.3386331	694.9540159	1001.399921	997.1024821	2549.393953	2613.886213	429.4380112	409.6522859	324.8296653	287.740962	867.6553376	1042.629927	1023.983875	947.6962884	1041.807944	974.9457585	1044.65469	1058.848455
NC_004663.1	BT_0316	BT_0316	380228	381832	+	279.8749824	311.2750318	676.7224742	620.4644289	790.7837624	769.7082992	630.7502038	662.9696784	304.0798044	259.5678334	532.4139336	549.0954899	236.8889862	227.7524661	1050.077595	880.6673252	1595.474701	1621.514839	1764.882222	1511.266632	440.4787677	446.0260696	492.7191552	490.3754423	1579.033929	1586.584041	1635.850764	1608.644959	1536.335872	1334.228943	1598.329132	1624.615084
NC_004663.1	BT_0317	BT_0317	382145	385333	+	13.38714415	12.75057796	23.11131092	25.09743758	448.4003546	439.7215573	25.64105552	27.8236928	35.68652342	28.84533422	12.96546692	14.68032032	10.03455231	9.909305688	57.85404673	56.48231843	38.58463605	38.89802204	90.63728788	93.06852884	97.2670322	84.01085209	47.14786816	47.35247855	35.08111014	33.91021397	24.83592538	32.7786486	1462.626702	1255.832499	30.83876495	31.91903302
NC_004663.1	BT_0318	BT_0318	385353	386567	+	4.927212778	4.208928646	6.001774542	5.716638559	226.6433053	182.6305934	10.47380302	11.58895095	12.5051703	11.08817862	2.385645913	2.884554168	1.313423077	2.962020722	26.46955874	22.84211407	8.745850838	6.441710656	9.983804928	9.122101462	7.992694846	5.565387678	3.94893312	3.6260907	6.806782565	8.004556947	6.37499689	6.424615126	476.3613656	440.9292219	8.675520688	7.289712642
NC_004663.1	BT_0319	BT_0319	386576	386947	+	0.3718651153	0.3094800475	0.537472347	0.37181389	14.90554839	14.01021297	0.5434520437	0.7657897102	0.9357610431	1.245411366	0.1037237354	0.2575494793	0.1576107693	0.1077098444	3.079232784	1.66124466	0.3858463605	0.6193952554	0.5872826428	0.5773481938	0.4741429146	0.3975276913	0.05983232	0.4265989059	0.6283183906	0.5821495961	0.1992186528	0.1311145944	40.02562953	39.19822194	0.4066650323	0.3538695457
NC_004663.1	BT_0320	BT_0320	387094	387897	-	102.4953224	98.72413516	120.9312781	144.3567428	321.555125	350.1842064	88.03923108	95.06002936	89.28011043	95.25388223	88.94310307	112.2400631	28.79023385	31.72054919	38.72727386	45.13047992	39.22771332	27.50114934	29.16837126	32.33149885	16.3240632	20.73769456	23.932928	20.05014858	25.86577375	45.6987433	54.12106735	35.40094049	154.3241702	192.9446158	53.34089673	38.35945875
NC_004663.1	BT_0321	BT_0321	387935	388405	-	32.95654585	35.77589349	45.72993886	46.98798035	73.34319504	88.61281908	25.73986498	29.35527222	31.73080628	34.06802705	40.81528986	41.92905523	12.03095539	10.82483937	15.27773189	13.15152022	16.84862441	14.8035466	10.86472889	12.12431207	8.940980675	10.13695613	10.53048832	9.385175929	15.18436111	17.90110008	21.18358342	17.37268376	31.71044593	35.13623003	18.36770396	15.85335565
NC_004663.1	BT_0322	BT_0322	388527	389501	-	52.38649812	53.91142428	57.91264539	55.35379287	42.05141465	38.33251162	46.6380663	46.30475114	55.42257451	52.1867537	67.83532292	65.77813702	66.93204001	66.83395847	118.1951661	132.2073875	104.7572869	113.5351503	56.18337283	53.53942251	58.15024174	52.93743755	76.8845312	77.21440196	123.4645638	119.4134359	119.1991606	120.428755	86.04100997	85.09873053	117.5939718	125.0574975
NC_004663.1	BT_0323	BT_0323	389627	390529	-	36.76816328	42.52255853	42.2363686	43.5951786	25.51711429	25.03347698	21.39224863	21.79948042	38.36620277	34.50994721	58.2408774	53.36425211	12.03095539	13.14060102	74.56480618	87.07690757	36.01232698	35.92492481	25.93831673	30.36851499	26.68747262	28.55573916	17.68045056	16.63735733	38.32742183	46.93581119	43.69529118	35.79428428	141.7104595	110.8923792	45.47870611	39.77493694
NC_004663.1	BT_0324	BT_0324	390553	391002	-	5.949841846	7.922689217	6.987140511	6.274359394	5.972090579	4.409305604	4.594640006	5.462633266	6.337654337	5.98600947	8.764655638	8.550642713	1.786255385	1.4540829	17.35029242	16.75088365	8.617235385	7.680501167	5.399737633	5.080664106	4.267286231	4.439059219	3.84422656	3.199491794	6.963862163	8.441169144	9.230464247	6.09682864	29.87828684	23.96575227	9.08218572	8.422095188
