Sequence name	locus tag	Name	Start	End	Strand	L Arabinose logFC	D Maltose monohydrate logFC	Mucin from porcine stomach logFC	N Acetyl D Glucosamine logFC	D Xylose logFC	28°C logFC	42°C logFC	Aerobic shaking logFC	bile salts logFC	deoxycholic acid logFC	Gentamicin logFC	peroxide logFC	pH 6 logFC	Starvation logFC	L Arabinose R1	L Arabinose R2	D Maltose monohydrate R1	D Maltose monohydrate R2	Mucin from porcine stomach R1	Mucin from porcine stomach R2	N Acetyl D Glucosamine R1	N Acetyl D Glucosamine R2	D Xylose R1	D Xylose R2	Glucose R1	Glucose R2	28°C R1	28°C R2	42°C R1	42°C R2	Aerobic shaking R1	Aerobic shaking R2	Bile salts R1	Bile salts R2	Deoxycholic acid R1	Deoxycholic acid R2	Gentamicin R1	Gentamicin R2	Peroxide R1	Peroxide R2	pH 6 R1	pH 6 R2	Starvation R1	Starvation R2	Control for TYG growth R1	Control for TYG growth R2
NC_004663.1	BT_0962	BT_0962	1176140	1177543	-	-0.9476106933	-0.3930264392	-3.003470215	-0.7648516769	-1.309605262	0.1817175106	-0.3006315693	-0.1962731367	-0.7919133421	-0.01689390775	-0.5472378903	0.06441183187	0.4402639571	-1.880299808	2.881954644	2.599632399	2.463414924	2.928034384	3.306860073	3.769245113	1.827975056	1.633684715	4.210924694	2.812219214	2.281922178	2.627004689	0.9982015386	1.130953367	2.309424588	1.730463187	2.057847256	2.167883394	1.468206607	1.84751422	2.980326892	1.65636538	1.73513728	3.199491794	1.623155843	2.183060986	2.855467357	2.239874321	12.89558135	10.56117897	1.219995097	1.840121638
NC_004663.1	BT_0963	BT_0963	1177563	1179071	-	-0.9242044499	-0.3369115517	-3.062315395	-0.9520727508	-1.410401354	0.4773603719	0.1167759545	-0.1713339082	-0.2658135132	0.1667445512	0.2628591444	-0.02315205669	0.2692184202	-1.064634118	4.601830802	4.704096722	6.494457526	4.83358057	8.637321085	11.02326401	2.717260219	3.624737962	6.890604045	5.744962109	4.823153694	4.378341148	2.469235385	2.315761655	4.3227691	3.668581957	4.437233146	3.344734379	3.327934976	4.070304766	4.673694444	3.710258452	6.40205824	5.332486323	4.293509003	3.492897577	4.083982383	4.326781616	30.08968981	22.07015605	4.269982839	4.246434549
NC_004663.1	BT_0964	BT_0964	1179568	1181970	-	0.00670411072	-0.548831049	-0.7950171079	-0.2309141823	-0.3719676853	0.9601133398	-0.4677993872	-0.4347653585	-0.0608901747	0.9499034582	0.529794466	0.1740118909	0.8143582769	-2.436796603	8.645863932	11.6983458	11.46607674	9.109440305	8.341184362	8.534139879	5.088687319	5.564738561	11.39927089	10.60608389	6.586457195	6.026657816	8.51098154	7.485834188	9.533778427	7.683256551	9.324620379	7.618561641	22.12097955	15.93481015	17.13687963	13.71470535	11.3681408	17.91715405	8.168139078	6.476414257	4.648435232	6.424615126	17.68738207	14.55547101	6.506640516	8.563643006
NC_004663.1	BT_0965	BT_0965	1182131	1183105	-	-0.2484087166	-0.2499026501	-0.41959544	-0.1708439673	-0.260944954	0.4158743429	0.2745393776	0.03211656014	-0.4357896503	-0.01598792912	-0.4816749245	0.1275952912	0.9447712622	-0.9766004838	2.091741274	2.47584038	0.6270510715	0.74362778	2.319737663	2.915831125	2.470236562	2.910000899	2.169264236	2.289949931	1.503994163	0.8241583338	0.2101476923	0.3769844555	2.013344513	2.214992879	1.479077715	0.805213832	1.076684845	0.9237571101	0.2032041063	0.7288007673	0.5983232	0.2132994529	1.047197318	1.091530493	1.66015544	1.573375133	4.1575918	4.265091506	0.6777750538	0.8492869097
NC_004663.1	BT_0966	BT_0966	1183169	1183720	-	-0.311324238	-0.5117215022	-1.232187413	-0.3453214803	-0.492422521	1.149125279	-0.7190267056	0.3070228381	-0.6943570603	-0.001415312956	0.1775951989	-0.1950405363	0.4987348235	-1.849582858	0.4183482548	0.371376057	0.179157449	0.185906945	0.4442050844	0.4978248263	0.3458331187	0.5105264735	0.1276037786	0.5624438428	0.2593093384	0.1030197917	0.1050738462	0.3231295333	0.6513761658	0.6229667473	0.6430772675	0.4335766788	0.09788044047	0.1154696388	0	0.1987638456	0.23932928	0.6398983588	0.5759585248	0.4366121971	0.4648435232	0.5244583777	0.4228059458	0.5415989215	0.3388875269	0.4246434549
NC_004663.1	BT_0968	BT_0968	1184080	1187214	-	-0.3349631698	-0.1128082765	-0.4591981332	-0.2117431206	-0.3170074324	0.4348556554	-1.401437504	-1.438784139	-1.417513606	-1.760117196	-1.310870839	-0.4527316317	-0.1725635149	-0.4064600804	1.905808716	2.228256342	2.373836199	2.463267021	1.283259133	1.564592311	2.569046025	2.654737662	2.807283129	1.92837889	2.90426459	2.523984897	2.259087693	2.208051811	4.145121055	4.291548704	4.180002239	4.02606916	1.174565286	1.616574943	1.761102254	1.126328459	2.27362816	2.346293982	4.241149137	2.474135784	4.71484145	2.753406483	3.382447566	2.843394338	4.473315355	3.397147639
NC_004663.1	BT_0969	BT_0969	1187356	1188444	-	-0.5405698405	-0.06997178317	-0.2062249574	-0.1433159513	-0.4807896363	-0.1612649561	0.2430415302	0.1677750255	0.06290649138	-0.09541797898	0.3564220815	-0.03650362152	0.1538114319	0.4945115924	2.835471505	3.218592494	3.269623444	3.950522581	2.221025422	1.635710143	3.606545381	4.135264435	2.594610165	3.334488497	3.526607002	3.760222398	2.20655077	2.800455955	7.638865945	7.129508331	3.922771332	3.406673905	4.502500262	4.61878555	2.302979871	3.776513067	4.24809472	4.265989059	3.665190612	4.002278473	5.843747149	5.047911885	5.848815583	5.077489889	6.235530495	4.317208458
NC_004663.1	BT_0970	BT_0970	1188745	1189365	+	-2.092429537	-0.1738184187	-3.749014393	-2.291184246	-1.171496484	0.4012791432	-1.178573729	-0.01770643187	0.7143016382	0.3783299011	-0.05349823584	-0.05171124165	-0.03687007873	-2.651383127	7.20488661	8.479753302	10.48071077	9.66716114	9.920580218	10.45432135	10.17737464	11.33368771	8.677056945	8.275959401	8.868379373	8.499132817	5.673987693	3.985264244	10.42201865	8.029349188	9.710466739	9.16704978	7.928315678	6.581769409	6.942806964	8.016808441	7.65853696	7.892079759	5.759585248	6.767489055	9.363276682	10.48916755	14.37540216	13.13377385	6.709973032	6.086556186
NC_004663.1	BT_0971	BT_0971	1189438	1190235	-	-0.1575871595	0.5786326819	0.6795166907	-0.00167924545	-0.2358478264	-0.8418942874	0.9063151186	0.482826495	0.7115131951	0.2512484224	0.5058666498	0.2712595108	0.8152762447	1.760183629	3.532718596	3.837552589	2.508204286	2.277360076	3.356216193	2.773595461	3.013688606	2.151504424	2.934886908	3.575535858	3.526607002	3.348143231	2.259087693	1.884922278	5.211009327	3.668581957	3.022463157	2.415641496	5.383424226	4.387846273	2.980326892	2.053893072	1.97446656	3.199491794	3.682643901	2.98351668	3.718748186	3.408979455	4.509930088	6.025288001	2.846655226	3.467921548
NC_004663.1	BT_0972	BT_0972	1190382	1191191	+	-0.1833013282	-0.1856827962	-0.8042939723	-0.4849152143	-0.1623228627	1.610489875	0.0218084178	0.2256779014	1.695646516	1.441916213	1.413203486	-0.1691705269	0.2611583313	-1.05848778	1.162078485	1.052232162	0.8062085205	0.7901045163	0.8982813929	3.848264927	0.592856775	0.4186317082	0.9357610431	1.486458727	1.769065931	1.184727605	1.260886154	1.184808289	1.598832407	1.730463187	0.9846227496	1.734306715	1.207192099	2.787766993	0.9482858292	1.325092304	2.03429888	9.171876476	3.508111014	0.3864826485	0.5312497408	1.18003135	2.114029729	1.083197843	0.4066650323	0.7785130006
NC_004663.1	BT_0973	BT_0973	1191305	1192033	-	-0.2760090806	-0.6018965526	-2.597224245	-0.6156176609	-0.4824235116	1.534863963	-0.07810754445	-0.1742853123	0.3018539765	0.7161693914	0.9222634246	0.05194896462	-0.01098260109	-4.54852512	154.6494048	153.6258956	69.91619447	68.08841861	409.6064439	319.816892	346.8706181	340.5722104	216.5436123	199.3863423	76.08135989	77.83145265	28.63262308	28.05841448	228.3961701	225.9292737	197.4247211	202.9758252	34.35603461	29.21381861	17.82777359	19.28009303	28.59984896	29.0087256	309.7609666	295.0952687	200.1483399	202.5939008	218.167868	240.7407206	270.635579	283.52028
NC_004663.1	BT_0974	BT_0974	1192047	1192541	-	-0.5647005795	-0.9080813067	-2.647825518	-0.7216938343	-0.7524468746	1.435963978	0.1530460517	-0.1747109023	0.6149567422	0.6690199178	1.008732912	0.07487776476	0.04511658218	-5.228205612	89.75894222	95.56743868	39.72816432	40.43476054	237.7977885	212.6423187	205.3754678	223.1511215	121.4362626	120.0415859	46.57195718	48.93440107	14.23750616	13.46373055	131.2819054	132.2073875	119.2908331	109.2613231	21.82733823	18.59061184	13.01860974	11.85957612	16.453888	16.0241214	167.1850518	199.0951619	148.5507088	128.6234171	105.7014864	112.5171759	189.8523234	178.4210249
NC_004663.1	BT_0975	BT_0975	1192543	1193310	-	-0.4398882054	-0.7606127705	-1.94512072	-0.8600763123	-0.8328082399	1.310442289	0.1838343668	-0.2076340227	1.055259458	0.7864061626	1.113767083	-0.005238348773	0.002404374101	-4.080623153	70.42195622	84.30236495	28.97871738	31.18589002	183.2099192	200.5522872	159.0832346	182.5132143	94.04398483	100.4765751	35.6291031	40.43526825	12.76647231	9.96316061	69.5196017	98.2210905	65.91541992	51.53368525	18.89092501	20.32265642	7.721756038	9.40815536	13.58193664	10.02507429	74.50808916	115.7750009	88.58589429	73.68640206	63.63229484	84.48943175	114.8828716	101.6313335
NC_004663.1	BT_0976	BT_0976	1193416	1194669	+	-0.3634564133	-0.1448192706	-1.122879733	-0.09703177956	-0.3879205966	0.9354812314	0.3051773348	0.05669210067	0.2593603445	0.4863561593	0.5734569931	0.1284793415	0.1536169282	-0.4092723664	36.07091619	38.99448599	13.79512357	12.40928858	91.85174023	90.74635405	75.34221515	88.4231852	45.9373603	48.32999592	18.15165369	17.97695366	4.885933847	4.416103622	23.09424588	23.60351787	25.08001343	20.81168058	7.536793916	9.930388934	4.199551529	4.240295374	5.50457344	4.479288512	34.50515162	38.64017944	34.39842072	26.61626267	23.39526233	33.91763246	42.08983084	36.80243275
NC_004663.1	BT_0977	BT_0977	1194776	1195027	-	0.5569985703	-0.5227850069	3.845135208	0.6796914084	0.8750255264	-2.648400162	-0.2756482213	0.5687283487	-3.202413805	-4.676076778	-2.121558128	0.07525111934	-0.07188582824	3.696030503	70.37547308	80.58860438	52.22439638	46.75559667	104.8323999	93.02212468	82.9999485	82.19476223	86.89817323	81.47400808	51.60255834	54.34294014	15.34078154	13.94842485	37.48373754	33.57098583	27.85167646	27.56308886	27.30864289	23.44033667	31.74725487	26.17057301	33.14710528	36.47420645	35.71990051	36.52988716	28.86456925	30.74309453	49.8911016	53.95679255	35.3120803	37.1563023
NC_004663.1	BT_0978	BT_0978	1195110	1195601	-	0.7074051533	-0.1628049967	3.253771804	1.457906309	1.186957931	-2.854121233	-0.03321448976	-0.6970968171	-2.475725652	-2.547093225	-1.418399933	-0.6559368948	-0.645567357	3.239316119	19.98774995	19.37345098	30.54634505	29.37329731	7.255349712	8.391904214	23.31903315	20.72737482	15.18484965	15.58772936	33.81393773	38.27185263	17.49479539	15.56407252	11.60633895	15.29729457	21.28585755	20.87362011	8.124076559	10.7386764	11.58263406	15.56983457	11.966464	10.8782721	15.9697591	17.31895049	19.92186528	19.86386105	23.32479468	22.34095551	17.55437389	15.85335565
NC_004663.1	BT_0979	BT_0979	1195838	1198933	-	-0.2646584052	-0.1839666903	-0.1278495315	0.2111183096	-0.2475195719	0.05537508835	0.3276185466	-0.1443209831	0.500254062	0.3519285105	0.4262679866	0.01369160685	0.1826885948	-0.0883675597	28.44768132	30.26714865	37.13038131	35.66314895	5.626597735	3.129184622	29.19819617	30.52948311	22.24559207	20.77024762	54.5586848	50.63422763	21.69774923	21.3265492	12.31693114	10.79809029	15.04800806	15.37648722	10.47320713	10.50773713	21.40416586	22.46031456	13.10327808	9.171876476	17.6452748	19.13816797	26.0312373	22.55171024	11.41576054	11.17047776	18.09659394	17.69347729
NC_004663.1	BT_0980	BT_0980	1199001	1200683	-	0.1137124267	0.2190726994	0.7231979188	0.4768960881	0.1701287554	-0.3048001392	0.0379532013	0.309240292	-0.07974222495	-0.1944897326	-0.1653569108	0.03112563446	0.1465402581	0.8182005713	7.20488661	8.78923335	10.48071077	9.899544821	1.480683615	1.635710143	7.50951915	7.862107691	5.869773816	5.624438428	14.05456614	13.49559272	6.724726155	6.193316055	3.434528874	3.184052264	4.565848599	5.14098062	1.957608809	3.252394825	5.147837359	5.697896908	4.09851392	3.6260907	6.230824041	5.021040267	7.105465284	6.293500532	2.959641621	4.874390293	5.489977935	4.671078003
NC_004663.1	BT_0981	BT_0981	1200747	1205165	-	0.3191754018	0.6329064075	0.9000986699	0.5062352	0.6117924837	-0.2879441006	0.5547641166	0.4779776268	0.4898567894	0.3984731662	-0.1135230464	0.01323358125	0.3479109932	1.697132547	24.12474936	24.32513174	36.81685577	34.34630809	6.07080282	5.547190921	25.64105552	29.35527222	19.01296301	18.68117049	47.86850387	45.58625784	24.32459539	24.28856992	15.64783198	19.17353211	18.01535031	19.38707149	13.50750079	11.20055496	22.35245169	20.00889379	14.12042752	15.35756061	20.62978716	24.23197694	30.48045388	27.67829088	11.55669585	13.8107725	20.63825039	22.22300747
NC_004663.1	BT_0983	BT_0983	1205904	1208552	-	0.9791254219	-0.2640676914	1.398053716	-0.1802038941	-0.1794970597	0.4822084835	-0.944145102	-0.1785171576	-2.279266871	-1.629844134	-0.8602505713	-0.3487374575	-0.1908630338	0.2225786463	21.52169355	24.88219582	35.4731749	34.20687788	4.935612049	5.618308754	21.39224863	24.09684955	16.63102581	16.47156968	43.14907391	44.8651193	22.22311846	22.51135749	17.05421234	17.78916156	14.46923852	14.0602723	13.21385946	13.50994774	16.05312439	20.00889379	20.22332416	18.1304535	14.34660325	17.31895049	18.72655336	19.99497565	19.59000882	22.47635524	16.3440613	15.78258174
NC_004663.1	BT_0984	BT_0984	1208581	1210992	-	1.021940936	-0.1183062083	0.8641218765	-1.007438112	-0.6579535625	0.210459904	-1.266367806	-0.05300310873	-1.607059153	-2.76633344	-1.203745111	-0.1445289833	-0.4163360376	-0.5567489234	7.344336028	10.46042561	5.553880919	6.506743075	6.07080282	3.98259861	8.6952327	6.330528271	6.720465673	6.910024354	7.857072953	9.786880214	7.302632309	7.001139888	2.546288648	2.768741099	2.893847704	2.539520547	3.572636077	3.464089163	7.247613123	6.956734597	4.918216704	5.972384682	4.4505886	3.80216455	6.10937202	6.81795891	1.691223783	1.557096899	3.456652774	3.892565003
NC_004663.1	BT_0985	BT_0985	1211002	1212435	-	0.5887700644	-1.199637028	0.7208075688	-1.394356145	-0.7618319149	-0.1470524034	-1.704320732	-0.07156857788	-1.684045159	-1.539659794	-1.008511278	-0.3619215586	-0.602343727	-0.7325565363	8.645863932	8.046481236	8.55476819	8.133428844	7.10728135	7.751843723	8.645827968	8.985265933	8.124107238	8.436657642	10.16492607	9.683860422	10.29723692	10.23243522	10.48123467	8.098567715	8.23942749	7.49468259	6.362228631	4.965194467	8.12816425	7.089243828	5.20541184	6.002856033	8.848817335	7.931788247	15.0742114	14.55371998	4.932736034	5.145189754	7.319970581	8.068225642
NC_004663.1	BT_0986	BT_0986	1212438	1215755	-	0.7350525239	-1.1622064	-1.1668109	-1.206670691	-0.241669172	-0.006769238173	-1.545099571	0.09663255584	-2.204679313	-2.90222371	-0.9487250959	-0.002223146886	-0.3793826996	-1.760093079	9.807942417	11.51265777	9.092240537	9.434777459	6.663076266	4.480423436	12.00534969	8.781055343	8.889729909	9.882941809	14.67690855	11.74425626	19.80642	18.9030777	5.862385492	4.706859869	10.99662127	10.59165887	5.677065547	5.080664106	9.41512359	8.016808441	9.752668159	10.02507429	8.691737737	6.476414257	10.62499482	14.0292616	3.664318197	3.65579272	8.811075699	8.634416915
NC_004663.1	BT_0987	BT_0987	1215879	1217393	-	0.9276014502	-0.9418542063	-1.811373015	-0.5250399142	0.04896206678	-0.1069109799	-1.611153534	0.106628923	-2.004302339	-3.173575645	-1.295320412	-0.06684429497	-0.205107213	-2.247491155	4.741280221	4.765992732	5.329934108	5.763115295	3.997845759	4.764894766	4.7428542	5.615791208	4.763874401	4.861121784	6.690180931	5.305519274	21.3825277	23.15761655	6.355852285	6.10111878	6.302157222	5.842961909	4.894022024	7.50552652	5.012367954	4.70407768	7.738313386	4.905887418	11.78096982	12.29791022	14.60936787	14.61927728	4.509930088	4.535890967	16.87659884	16.06567738
NC_004663.1	BT_0988	BT_0988	1217557	1220208	-	1.316060767	-2.341975648	-6.153679441	0.2438747126	0.3239040275	-1.115580045	-1.137816942	0.2068653088	-3.711989122	-4.914000761	-2.115004373	-0.06736950633	-0.1028744472	-2.09181888	31.28315283	32.68109302	47.29756654	41.31781853	41.21236061	39.39927911	41.59878371	42.62896053	34.19781267	32.46104464	45.22354862	47.80118336	26.74129385	27.25059064	36.35863326	35.09379343	33.69724882	34.12867857	35.72636077	27.25083475	27.09388083	29.41704915	39.96798976	37.11410481	31.52063926	27.28826232	34.13279585	33.04087779	67.22614538	63.84097287	28.46655226	31.91903302
NC_004663.1	BT_0989	BT_0989	1220329	1221696	-	0.05166279829	0.01136752148	-0.3714018199	0.006451401557	-0.005075971962	0.8000191953	0.3734749157	0.5199969014	-0.09751488589	0.04829998473	0.2189767747	0.1383559708	0.623976026	0.2577624177	42.11372431	35.52830946	148.2079997	145.7510449	14.06649434	10.38320352	33.9904551	33.7457999	74.05272618	73.15787412	156.2079454	175.3911954	139.7482154	149.8243936	52.76146943	44.02298348	103.4068246	113.1635132	180.9809344	178.7470008	147.4584464	137.5445812	108.5358285	102.3837374	110.7411164	100.7118801	97.28510879	116.4297598	24.52274486	28.23084378	105.5295759	113.733672
NC_004663.1	BT_0990	BT_0990	1221693	1222379	-	-0.08350910807	0.02143432751	-0.4386528853	0.2065191086	-0.1080653495	0.01559215379	0.5370379876	0.4798192294	-0.4723357667	-0.3042389883	0.03868404593	0.04769855933	0.3671892761	0.7263660036	6.042808124	6.622873017	11.77960227	9.29534725	12.58581072	9.956496525	7.657733343	6.432633566	6.805534859	5.182518266	7.105075872	7.005345837	2.994604616	3.500569944	10.30358662	11.55949409	8.360004478	7.928259269	11.16589948	7.851935436	7.112143719	6.757970752	8.974847999	7.2521814	7.278021358	6.767489055	9.496089118	11.01362593	27.05958053	20.78385861	5.286645419	6.369651823
NC_004663.1	BT_0991	BT_0991	1222442	1222918	+	-0.3631422347	-0.3325048815	-0.9221787816	-0.2312298265	-0.1646553738	0.735948797	0.5708686758	0.4103661599	0.5282809937	0.7246820905	0.7209005715	0.06497807433	0.367036348	-0.7116046152	12.17858253	13.74091411	11.91397036	13.94302088	9.377662892	7.396254562	11.61011184	9.393687112	13.05812001	13.21743031	14.36573735	15.04088959	17.55389943	15.88720205	6.503892322	4.568422814	5.980618588	6.813347809	17.35746478	18.12873329	15.44351208	14.31099689	13.63179691	15.78415952	4.921827393	4.802734168	6.308590673	6.807032693	7.821909997	6.296087462	5.42220043	5.520364913
NC_004663.1	BT_0992	BT_0992	1222940	1225792	-	0.001894324694	0.01831066483	1.684290479	0.5110706723	0.4400641772	-1.551285826	0.6535554477	0.09078738726	-1.91028534	-1.72963337	-1.102882192	0.3619418704	-0.2096533729	0.9533149492	67.77241727	75.26554756	56.34501771	57.72410642	14.95490451	13.58350597	51.47972996	61.51844005	61.12220995	62.79283759	92.00295326	81.12808598	150.6758954	149.7166838	46.66221988	51.56780297	43.66494646	48.18895087	61.6646775	66.16410301	83.04274476	87.25732823	98.90282495	97.47784999	57.22933341	50.13763397	46.81638341	56.05148911	3.382447566	3.994292046	48.25758383	55.41597086
NC_004663.1	BT_0993	BT_0993	1225844	1229122	-	-0.03310555919	0.2490063007	1.532314823	0.592739397	-0.1066004667	-1.851025465	1.090076953	-0.4235680765	-1.474993552	-1.560448869	-0.5141675167	-0.01780956854	-0.4117621888	0.8945880418	22.07949122	23.82996366	16.93037893	19.24136881	5.478529374	5.333837424	19.51486884	21.64632247	17.09890633	23.18072124	37.3924066	30.49385835	54.74347385	52.88553362	20.84403731	23.39586229	16.39847032	18.82961576	29.07049082	31.8696203	28.78724839	34.45239991	41.2843008	38.60720098	21.78170421	20.08416107	20.12108393	20.91277781	0.9865472068	0.8123983822	19.24881153	20.52443365
NC_004663.1	BT_0994	BT_0994	1229478	1230977	+	0.1168161926	0.6965133932	0.7411938317	0.4921590899	0.3440703564	-0.7021728212	-0.4603340096	0.1365362243	0.7694142731	0.9458001721	-1.245045457	-0.003148143269	0.179867919	0.3560842428	34.72290515	38.62310993	25.84346202	32.85905253	12.14160564	13.72574164	27.46903057	27.31316633	25.6483595	30.17109471	50.82463033	48.62534169	84.63698309	79.11288074	35.351961	39.66221625	26.55909115	30.59812562	64.50321027	72.74587242	53.51041465	60.35795446	73.17492736	69.53562166	31.4682794	34.34682617	32.4283696	33.69645076	2.607303332	3.249593529	34.0920852	31.91903302
NC_004663.1	BT_0995	BT_0995	1230974	1231819	-	-0.2662077827	-0.2549143318	-0.5606691208	0.1201799464	-0.2011048951	0.7328653856	0.4911788668	0.208837634	1.840843575	1.207617888	0.8895272355	-0.002248641985	0.4760808707	-0.6635109121	29.65624295	31.75265288	36.99601322	34.43926156	19.69309207	16.4993371	37.64640521	36.19632697	29.94435338	30.41214207	40.60784239	38.37487242	44.49877385	45.77668389	30.20016769	28.10272216	22.50770436	26.57205646	29.55989302	26.90442583	33.32547343	32.79603453	35.42073344	34.76781083	27.1747704	24.37751434	24.5038943	27.99296591	30.08968981	29.38174149	22.56990929	24.62932038
NC_004663.1	BT_0996	BT_0996	1232033	1236289	-	0.9612402112	0.4787064994	2.946788096	1.678377807	0.9760914182	-3.306765827	0.1136240156	-0.2250992271	-2.896645402	-2.881590511	-2.958892995	0.2276782991	-0.1025137743	1.780235673	0.3253819759	0.371376057	0.179157449	0.1394302088	3.405572314	3.484773784	0.2470236562	0.5105264735	0.2977421501	0.5624438428	0.2593093384	0.2060395835	0.1576107693	0.1615647667	1.006672256	0.6921852748	1.543385442	1.548488138	0	0.2309392775	0	0.06625461521	0.23932928	0.2132994529	1.099557184	1.091530493	0.6640621761	1.311145944	2.818706305	3.384993259	0.8811075699	1.203156455
