Sequence name	locus tag	Name	Start	End	Strand	L Arabinose logFC	D Maltose monohydrate logFC	Mucin from porcine stomach logFC	N Acetyl D Glucosamine logFC	D Xylose logFC	28°C	42°C	Aerobic shaking	bile salts	deoxycholic acid	Gentamicin	peroxide	pH 6	Starvation	L Arabinose R1	L Arabinose R2	D Maltose monohydrate R1	D Maltose monohydrate R2	Mucin from porcine stomach R1	Mucin from porcine stomach R2	N Acetyl D Glucosamine R1	N Acetyl D Glucosamine R2	D Xylose R1	D Xylose R2	Glucose R1	Glucose R2	28°C R1	28°C R2	42°C R1	42°C R2	Aerobic shaking R1	Aerobic shaking R2	Bile salts R1	Bile salts R2	Deoxycholic acid R1	Deoxycholic acid R2	Gentamicin R1	Gentamicin R2	Peroxide R1	Peroxide R2	pH 6 R1	pH 6 R2	Starvation R1	Starvation R2	Control for TYG growth R1	Control for TYG growth R2
NC_004663.1	BT_0774	BT_0774	964961	965767	-	-0,1116765923	-0,0430809845	-0,4206028691	-0,4342059675	-0,4533636686	0,651267488	-0,02998363	0,2826338952	0,1436998105	0,3214715175	0,3774985725	-0,0764818552	0,2813933441	-0,9149568992	23,4739854062	17,8879467473	41,519738806	38,2968306701	69,1479248015	66,4951732233	13,7345152869	13,3757936046	30,7950452362	26,555384292	24,2194922062	23,2824729301	16,2864461561	18,5799481653	16,0475400854	17,7199430356	18,0704712168	20,0684062746	8,3687776605	10,2767978498	9,2796541859	10,7332476644	13,5819366391	10,4516731941	14,5560427166	13,3166720116	9,8945264232	12,4558864694	102,6713771695	95,7276093677	11,9966184516	12,3146601907
NC_004663.1	BT_0775	BT_0775	965896	967461	-	0,0019812741	-0,2520341386	-0,0874153503	-0,6233528312	-0,0159878404	-0,1660843175	0,025146816	-0,3530799208	-0,0420581817	0,8762569131	0,6592679083	-0,0582127342	0,1996409409	-0,4889264071	246,0817400801	274,106478098	248,6257498515	242,7479934343	173,4867635098	132,2791681234	286,5968459685	281,0448236379	198,7641524705	196,8151704181	253,7082566863	285,4678428736	164,9134015608	168,0273573211	241,630949514	218,9382024276	197,1031824896	190,5879200833	179,1734089689	168,7300096412	275,6802374934	308,2827245842	308,6749388607	245,9342692398	179,2801807974	183,5954288812	204,3319315717	237,0551867027	55,880852502	59,0568490606	177,7803966016	180,6857900392
NC_004663.1	BT_0776	BT_0776	967468	968403	-	-0,0535689443	-0,0893511651	-0,0634660267	-0,478414132	-0,0216016233	-0,8955474817	-0,1957902151	-0,3603780078	-0,5560072796	0,0500499331	0,2196619276	-0,1622031979	0,0377938352	0,3380535687	27,3785691173	31,0717967721	25,1716215847	25,0044841026	24,5793480022	27,3092476126	26,9749832613	30,8357989968	27,2221394353	26,1938132502	31,998772358	33,481432311	35,3573492356	34,036310842	24,1009181356	22,9805511242	25,2729366129	18,2102205084	50,799948606	49,998353584	53,781353457	59,0991167696	63,123097596	58,2307506526	14,5036828507	19,8011716797	21,2499896337	17,7660275433	4,791800719	5,212889619	18,0288164301	16,1364512843
NC_004663.1	BT_0777	BT_0777	968418	968933	-	-0,1089836216	-0,1772215453	-0,1127468201	-0,4304549305	-0,1646994763	-0,8357740725	-0,0318319132	-0,3892592849	0,0765687648	0,1741555725	0,2457389303	-0,1924154674	-0,0421209914	0,8301245131	14,4097732196	15,5977943956	12,9889150526	14,0824510838	12,2896740011	10,738792681	12,2029686182	12,3036880103	13,9513464606	14,4226671117	14,3138754794	13,4955927161	16,8118153869	17,772124332	11,1918268492	11,8363681995	11,9612371756	11,3349331736	17,9121206067	20,3226564221	24,1135539429	24,9117353199	25,6680652784	27,0890305234	8,5346581396	10,3331553314	9,5624953352	8,3913340426	4,016656485	3,7911924502	9,4888507527	7,7143560965
NC_004663.1	BT_0778	BT_0778	969603	970490	-	0,7712244591	0,2278727289	2,3667231578	1,8270106573	1,1061131142	-3,322383989	-0,833022851	-0,0386124469	-3,8438149567	-4,1896229855	-3,5183727307	0,0827939301	-0,0488338002	2,7164437596	50,0623411534	51,6212719281	59,7042198797	62,3253033114	52,3174877156	52,2716067585	60,3725815848	61,2121241674	50,8713730697	45,7989986276	65,6830554156	59,9060088888	60,3123877005	60,7483522622	35,5888250601	28,1719406854	55,6904913657	52,9582943358	31,3217409517	27,8281829417	43,5534134418	40,2828060493	44,2759167972	39,8869976998	42,8827301615	49,409946972	65,2109056885	54,3469993851	75,5413289813	73,0481545316	49,2064689031	45,7199453056
NC_004663.1	BT_0779	BT_0779	970763	971086	+	-0,9395442887	0,210224172	-2,6867865652	0,6686031376	-1,128947846	-1,4477869607	1,9204755132	-0,2818906796	0,0756961395	-1,6931673922	-2,2101598996	0,0417452233	0,4211033356	-0,432199114	161,3894600601	158,7013683738	181,3521277515	179,1678182442	159,2722008097	168,8337339382	191,1469051977	181,0326874877	150,3597857871	135,7498389146	180,531161391	186,3628032329	173,4769200235	179,1753262202	80,8298605775	73,856168824	151,5733119504	137,8773838497	73,6060912364	68,0116172309	109,8656867849	105,5436020337	114,0404019129	110,062517717	118,8045356978	124,580013573	163,6249201796	144,5538403428	190,0512726329	178,8630438115	126,2694925158	121,5188019966
NC_004663.1	BT_0780	BT_0780	971212	971718	-	0,1180734996	0,1568984764	0,989218403	0,0303579682	0,1930910317	-0,2598735978	0,0936415046	0,5165989448	-0,2472425228	0,0270224605	0,4290283699	-0,1394715532	0,6138572048	3,1905720803	416,6748617449	421,635616756	478,3055994711	496,0926827337	532,4538278075	496,3313517922	500,0746896902	530,1306900373	395,571713669	389,8137576172	469,6610737022	462,5073549552	382,9416323595	414,9521756919	156,2236909712	152,6268530992	284,1115367827	269,622754671	161,7963681034	171,356943923	248,4508872545	251,0387370405	238,2522982251	207,7536671635	235,4099570284	276,5938268638	328,6576521725	289,566581766	782,4728703434	830,1357468647	280,2599847304	267,3130548288
NC_004663.1	BT_0781	BT_0781	971723	972445	-	-0,0066038507	0,2532929884	0,704603529	0,1407627948	0,1269592707	-0,0403582494	0,3495375681	0,7664683822	0,1984437998	0,0822167165	0,6487749201	0,2515342262	0,667124249	2,7591144321	9,7149761384	10,150945559	4,9716192098	5,763115295	33,9570108947	36,2700944855	18,8726073367	19,7063218754	11,8671514101	13,4986522271	5,497357974	4,9449500029	3,9402692313	4,0929740886	16,521268206	13,2899572767	14,7264694258	12,8834213121	5,1876633451	4,1569069954	2,8448574876	3,7102584519	3,3506099198	3,412791247	21,9911436726	16,0818825932	17,332022795	11,0791832281	24,0999389101	29,0432421632	18,6388139784	19,1089554683
NC_004663.1	BT_0784	BT_0784	973192	973437	+	0,5525365554	-0,9102020561	-1,7452292625	-1,2061152353	-0,0039923629	2,4147151371	1,4799202172	1,1413962569	3,1061945739	3,1151036926	2,4065510242	0,3731054111	0,4929523467	-6,0537108039	115,928949709	116,7977699381	140,817754915	142,1258594528	120,3795778664	104,3298600199	120,6957584384	116,3489833008	112,0361176134	108,5918362197	146,5097761935	140,4674860188	189,9735138719	205,6180930294	94,0350319393	108,1193399279	181,1870201189	162,0957383354	75,172178284	81,2906256886	111,559054337	125,6187504431	132,4089241517	116,8881002111	111,2123551442	135,0587063034	185,7381906422	151,6995857384	61,4477974549	62,8931747543	142,4683163007	131,6394710039
NC_004663.1	BT_0785	BT_0785	973619	975121	+	-0,0988973895	0,1798185608	0,3686497641	-0,4647054791	-0,3517823169	0,1695583018	-0,349531438	0,3764682497	-0,848424989	-0,1627640436	-0,1696196354	-0,069150083	0,1645545621	1,2885180493	57,9179917151	61,8341134967	63,7800518444	61,7675824764	49,4548327274	47,1511228311	45,5017574792	50,2358049881	49,7229390623	44,7544600624	62,7009980241	66,6538052469	83,5337077036	85,0369221827	49,5045886028	55,651696096	65,2723426515	65,284259918	54,9109271059	63,7392405967	64,4157016846	69,6998552037	78,4401715151	59,7238468232	48,223436482	53,630531544	65,5429367765	64,9017242355	33,0493314293	35,5424292207	53,6797842579	53,6466231295
NC_004663.1	BT_0786	BT_0786	975512	976234	+	1,2547952097	-0,2672493539	1,4554496255	2,0970917147	1,4627184025	-3,5944875425	-0,306876532	-0,399888208	-3,2860904679	-4,2723102676	-3,9443069461	0,0642981359	-0,2194093047	1,6482279722	55,5938347442	59,1725850879	47,7902495211	48,4287591726	55,1307865833	52,6983137524	35,1761686484	39,2084331615	57,0814236284	56,2443842795	57,5666731238	57,0214547205	21,277453849	20,3571605985	20,6663892612	26,9260071908	19,4209334786	17,1572485743	20,9464142614	24,4795634176	37,5927596582	48,1671052596	39,4294988775	33,9146130175	20,2109082324	24,7413578358	27,8906113943	25,7640178026	43,2671417859	38,3858235583	23,9254593978	22,7891987437
NC_004663.1	BT_0787	BT_0787	976337	977197	-	1,0549193457	0,2865114186	3,8484028447	1,7713162746	1,4257303374	-2,9707888905	-0,118067637	-0,6578178101	-2,1195103597	-2,6177670432	-2,2999479647	0,2426258491	-0,1108335894	4,8171718419	55,8262504413	55,3350324985	55,2700730169	53,1693862701	52,2187754746	58,2455046737	41,4011647857	41,4036969973	57,2515619998	56,4050825203	59,0706672865	56,3003161784	21,277453849	21,0034196651	31,6213520501	37,1011307307	30,8034011134	30,4742465652	28,287447297	25,1723812502	40,3021477417	41,144116047	46,4897126371	45,0061845703	34,8716706808	35,4383566647	43,1308383347	37,6298885972	70,8904635776	74,9437507567	39,107620602	39,5626152103
NC_004663.1	BT_0788	BT_0788	977227	978357	-	1,0571238833	0,3359804377	4,2131677534	1,8801142044	1,5310379014	-2,7406291489	-0,1586909677	-0,7294376889	-0,8491247497	-1,671482892	-2,1364778592	-0,0405748646	-0,0350330967	4,6673949626	31,8874336409	33,4857411428	30,411976968	31,9295178038	32,1308344367	33,0697920309	25,2458176676	27,0579030932	32,8367056938	30,0505710293	33,9176614621	36,5720260628	13,3443784633	12,4404870324	22,7389497888	22,2883658494	19,4209334786	15,7326394869	23,3934252733	25,1723812502	24,1135539429	27,8269383893	31,411967998	22,3964425587	17,3834754745	22,9949090473	26,0312373013	18,6838297042	60,7431208786	64,5856713839	25,0776769892	20,949077106
NC_004663.1	BT_0789	BT_0789	978557	979444	-	-0,9214456757	0,0169305972	-1,3763066792	-0,5101920249	-0,9795159647	-0,3855234397	0,2710528216	0,2000030803	0,0207497616	-0,2225934026	-0,0834522109	-0,0976054123	0,1330192903	-2,9248151559	61,683126008	63,5053057533	43,3561026583	42,5262136688	199,1519461627	179,0391428767	130,181466838	130,0438559512	83,3252674277	74,5639837306	35,3179318895	38,014303147	18,414191541	18,1491087876	106,6480431503	98,7056201903	176,91055629	179,3149264352	14,4863051901	10,8541460436	10,6343482276	9,4081553602	17,2317081589	13,8644644411	196,8207358696	190,6539927344	182,0194424563	171,6945613867	230,0769021678	251,9788982083	177,7803966016	188,1170504991
NC_004663.1	BT_0790	BT_0790	979495	980331	-	-0,7619533938	-0,0589240182	-0,450282317	-0,6814025883	-1,9790310905	0,2432147591	-0,1716087889	-0,2136306341	1,3879587241	0,8608669055	0,6518548276	-0,1808712585	-0,080050337	-0,7116959678	4,9736959177	8,7892333499	16,1241704101	13,943020875	2,4678060243	1,4223566465	22,4297479865	18,8894795179	5,3168241085	6,5484533125	12,4987101107	13,4955927161	44,393700006	43,2455025413	539,5171133493	365,4738251084	94,0178965089	102,633793818	131,2576706756	120,6657725065	39,2861272104	34,6511637562	26,1467238384	25,3826348999	126,6585155809	119,4134359073	161,4999212163	158,6486592424	9,4426661227	9,8164804514	112,7817689459	126,3314278182
NC_004663.1	BT_0791	BT_0791	980672	981403	+	1,9440283081	-0,103442435	1,4690405653	-0,0657476611	6,6260631304	-2,2330429533	-0,1628781535	0,0544386451	-0,103633713	-0,7802589051	0,1518996951	-0,0883949068	0,1913178787	3,6254591458	15,9901999599	13,9884981484	15,7658555121	15,058462545	32,871176244	21,9042923559	15,3154666868	12,9163197785	16,4254419457	15,1859837555	13,1210525228	14,5257906334	8,773666155	11,2556787436	15,6330279798	9,89824943	16,7200089551	17,5908252531	10,3753266902	9,8149192948	11,3794299506	13,0521591969	17,1120435189	14,9309617058	10,7861323727	10,9880736271	20,2538963696	16,4548815991	133,1838729241	119,3548623163	11,3866209032	12,5977558273
NC_004663.1	BT_0792	BT_0792	981492	982985	+	1,4791993535	0,1047264959	1,2929903658	-0,0075796122	6,6685005188	-2,2327218953	-0,2220928789	-0,172413893	-0,8131548144	-1,0521013428	-0,3413656679	-0,0561317539	-0,0022789537	3,1719124605	17,5706267001	18,8782828994	21,3645257934	22,2623566638	30,8969314245	28,7316042591	20,8982013178	19,4510586387	20,1613970193	19,8060581784	19,1888910413	17,4103448017	13,3969153864	15,7256372877	18,2385326431	19,934935915	26,3018602409	24,6519311645	16,1502726782	18,2442029244	16,7982061175	14,9072884228	22,2576230386	24,956035994	20,0014687689	15,5725016966	22,8437388562	24,7151010473	134,734161392	113,1264747195	14,0977211182	15,8533556478
NC_004663.1	BT_0793	BT_0793	982998	984314	+	1,1582715534	0,0315006415	1,7929243969	0,0853039685	6,4464945529	-2,6514322059	-0,5542028492	-0,2531017557	-1,078731616	-1,1764010801	-0,828984251	-0,172270438	-0,1812194745	2,9392354901	390,4118879736	587,3312342039	175,1264063987	179,4931553979	123,78515018	74,531488276	153,4016905244	135,442673408	317,6908741284	346,907327324	343,7923208449	322,6579876868	293,5237892705	209,1186629736	152,125942728	110,6804254448	117,168678139	90,8033444401	501,8330183099	309,5741015213	530,2949826379	286,5512107945	240,9447526249	259,372134775	69,1673828369	52,6845384503	58,5038777103	74,1453031418	5,2850743224	4,7389905628	43,0387159139	51,2403102187
NC_004663.1	BT_0794	xylE	984417	985871	+	1,9115850441	0,9875420056	2,8742787107	0,6103994266	7,6539574982	-1,715952732	-0,4502667117	-0,4348385242	0,368347076	-0,2631744547	-0,1662059074	-0,1852596224	-0,2839673186	3,8825006576	181,3772100099	178,3842993968	222,5135516596	213,9324169592	246,8793146731	250,6192411113	134,973725769	144,2237287515	155,2937985597	146,6371447287	190,7998111915	194,5013667793	231,4251461852	235,1844453273	165,3459180935	160,2408911223	265,7838346589	272,7816704735	112,6603869855	117,7790315374	177,5326541696	193,0659487295	201,6349183874	165,9469743873	184,8303265815	210,738153801	240,8553512547	224,1403991528	487,8475937849	453,3859971255	207,5347214618	207,3321668311
NC_004663.1	BT_0795	BT_0795	986000	986620	-	-0,2896542539	0,2401857336	-0,4626196178	-0,4703990907	0,6172115854	-1,4357376129	-0,0680902356	0,7626037751	-1,7168146873	-2,1805479013	-1,3935531767	0,13226178	-0,0874841162	1,3990272919	38,3950731594	40,8513662741	13,0784937771	14,50074171	47,4805879079	43,5241133825	69,6112663281	72,4437065835	46,1925678543	45,3169039052	18,0479299523	15,1439093838	6,4095046163	6,2471709773	64,663888462	59,0434039427	56,8480304472	59,1522468897	8,9071200831	6,6972390482	4,1318168273	3,7765130671	4,6669209597	5,5457857764	82,9380275652	77,0620527884	63,0195005075	68,4418182847	46,508654037	57,5448854049	70,7597156127	82,310056332
NC_004663.1	BT_0796	BT_0796	986959	988293	+	-0,7298205347	0,1933855501	-0,59574687	0,1411410421	0,8477761454	-1,1531529279	0,2072044837	0,4492645837	-0,1860528944	-0,7651349052	-1,2276685343	0,3315286778	0,9015833282	0,2071969438	41,6024097793	41,5322223786	26,1569875542	22,6341705538	286,9564845081	289,5206953927	67,585672347	69,0231792113	55,8479204352	51,6644844168	20,5372996009	19,4707406363	2,9420676927	3,8775543997	24,3969982109	24,9186698938	15,7553930538	18,1482809829	6,7048101725	5,5425426606	4,1318168273	4,5715684497	5,0857471997	6,1856841353	32,5678365818	30,7083911961	25,3671751253	24,1906426696	568,2511911428	560,0132847876	27,0432246451	26,4694420191
NC_004663.1	BT_0797	BT_0797	988498	988767	+	-0,3669776085	-0,2425907534	-1,0275457294	-0,5385658394	-0,2339920868	-0,6191255415	-0,0583298605	0,2976769459	1,6580902219	0,0072266034	0,2933927486	-0,1672823974	0,3475331616	-0,0780469467	38,9063876931	39,6134460839	25,3955683959	22,2158799276	352,3039880321	347,6239644018	70,8957893406	68,0021262644	56,0605933995	52,9902449033	17,5811731432	20,1403692825	3,7826584621	3,3390051775	21,6138455024	21,1116508822	14,0833921583	14,6796675527	12,3329354997	14,2027655677	7,8798036761	7,0892438277	5,2652441597	5,7590852294	22,6194620632	23,795364742	26,8281119126	19,7393021892	454,4459240674	504,4993953381	23,9932369032	23,7092595625
NC_004663.1	BT_0798	BT_0798	988845	989078	+	0,0384094005	0,4434763641	-0,648877104	-0,2030031003	1,2324260609	-0,2402774086	-0,2587652615	-0,1321452484	2,3884908935	0,6174438667	0,300536466	-0,3221437349	-0,3841193203	-0,4168816757	219,9117325876	242,3228772166	411,9725539784	473,7373725974	186,5661354387	150,4142153662	301,6652889991	312,9527282289	214,2892788671	229,6377861012	441,240770214	434,1254023346	361,0862723566	366,375035851	529,9241189072	616,8755169254	570,0879976413	521,5462899192	447,117852085	517,073042377	380,1948828134	434,2327481034	482,0690022098	413,8009387036	402,4379292083	485,8766066745	543,866922188	498,2354587778	52,0755989899	63,163974215	478,034745418	472,2742957036
NC_004663.1	BT_0799	BT_0799	989089	989532	+	0,9832319226	0,0794596692	0,4114571632	0,6058581443	0,8984262765	0,0305215542	1,0568853552	1,0349300479	3,3922174671	2,2866036838	0,7775535088	0,5261175618	1,5976377827	-0,8366020271	8,4599313741	8,7892333499	13,3472299506	14,7331253913	10,4634975431	10,952146178	8,9422563559	9,2915818169	3,0199560936	4,3790270618	13,898980538	15,3499489672	9,7718676936	10,124725377	7,5796499296	7,3371639132	8,1027735705	6,3952560119	21,7294577852	22,2856402811	14,7661650549	15,7685984206	12,8639487992	13,6511649882	7,5398206877	7,2768699517	7,7695274598	8,1291048537	7,9628453124	9,8841803166	6,9810830537	9,8375733707
NC_004663.1	BT_0801	BT_0801	990273	990599	+	1,1086588432	0,7066743962	1,8068728109	1,6756628017	1,550740529	-1,1223893958	0,4233107633	-0,5863385546	-0,0423013132	0,24475786	-0,7004709456	0,0681724895	-0,1341554383	1,1941749885	36,7216801404	24,7584038025	7,6589809448	7,250370855	24,9248408456	19,2729325599	8,0529711934	7,2494759231	805,9880002488	777,9803582663	7,7792801519	8,2415833381	3,152215385	3,446715022	15,1000838442	12,5977720018	14,5978539723	17,6527647786	17,5205988448	11,2005549599	8,8732459734	9,2093915146	17,1120435189	17,4905551411	15,1320012414	14,0443590068	18,2285067327	17,2497638278	105,842421763	92,0718166479	16,1988237849	14,8625209198
NC_004663.1	BT_0802	BT_0802	990629	992341	+	0,2443879523	-0,2421940045	0,6762105224	0,6985047676	0,2779339123	-0,7883430207	-0,0103977345	-0,3336413416	-0,4315679542	-0,4269043703	-0,87428307	-0,1584462715	-0,3029629791	-0,4788803253	42,1137243129	35,7758934946	14,6909108181	15,3837996988	34,9441333044	33,5676168571	13,9321342119	13,886320078	1483,9043413732	1362,3193363702	14,6769085532	13,2895531327	5,3587661546	7,0549948106	24,1009181356	25,956947806	25,1443211594	26,6339959817	21,1421751424	11,7779031537	14,2242874382	13,9134691946	24,0226764785	21,5432447469	29,0073657015	27,0699562203	29,8163917048	28,4518669881	130,5061019341	121,6566577325	29,550992344	28,8049810207
NC_004663.1	BT_0803	BT_0803	992326	993384	+	0,8626173119	-0,0620819673	0,572997738	1,0128957311	0,8417962331	-0,0654265929	0,0200394804	0,4968351624	0,3325762995	-0,149719574	-0,6138940189	-0,0770185012	-0,3394438126	-1,2710192457	104,5405805516	87,8923334987	44,4310473523	43,7346088114	151,9181388572	147,0005594146	44,9089007042	46,6110670266	3858,3129190231	3666,2901892601	43,0453501737	43,2168026292	14,395116925	17,2874300321	70,8223540298	64,7193231963	91,2526642587	75,8139792597	58,1409816415	35,7955880163	40,0989436354	47,9683414139	61,0289663962	49,912071988	76,9166429882	99,9841931363	99,8085450609	75,784235572	326,6175931234	335,1143326521	106,0717959137	92,9969166124
NC_004663.1	BT_0804	BT_0804	993527	995065	+	-0,3203351522	-0,2108950583	-1,2054448019	0,0033799799	-0,4283217254	-0,4623817906	0,00213864	0,0721420166	-1,2468426751	-0,7403350973	-0,3460402411	0,0601876446	-0,1424200831	-1,9287724818	23,7064011033	15,5977943956	9,7192916083	11,1079399638	37,8067882926	39,2570434431	7,6083286122	8,423686812	1112,3221380815	1004,0426085097	5,497357974	4,9964598987	1,7862553849	2,0464870443	4,0859050402	5,1913895612	4,1800022388	5,1409806197	11,6477724164	4,3301114536	4,7414291461	5,7641515235	6,0430643196	4,6925879647	4,8171076616	6,4036455575	5,5117160612	4,8512399934	77,514423395	77,4486457685	5,6255329462	7,006617005
NC_004663.1	BT_0805	BT_0805	995222	996271	-	1,0939556783	-0,2678067071	1,5124271183	1,8122085129	1,3012464585	-3,4244235125	-0,1933846271	-0,6053885198	-3,3103051839	-4,0360297972	-3,4973812459	-0,0078896639	-0,319408469	2,2648372884	1,1620784855	0,9284401426	1,612417041	1,4407788238	0,8884101688	0,9956496525	0,6916662375	1,174210889	2,1267296434	1,8480297692	1,1928229566	1,3907671883	5,7790615392	6,1394611329	16,2251881306	14,5358907714	27,9309893185	26,8198145584	5,3834242261	4,387846273	3,928612721	3,1802215302	5,4447411197	7,2521814	17,5405550722	17,8283313816	16,5351481837	13,8325897108	3,5233828816	3,3172933939	16,1988237849	16,0656773752
