Sequence name	locus tag	Name	Start	End	Strand	28°C	42°C	Aerobic shaking	bile salts	deoxycholic acid	Gentamicin	peroxide	pH 6	Starvation
NC_004663.1	BT_1106	BT_1106	1394362	1395411	-	-3,2609382151	-0,3900698465	-0,0081383055	-4,579405614	-3,9052402786	-2,3067769495	-0,0142154869	-0,0144639469	1,6656887003
NC_004663.1	BT_1107	BT_1107	1395440	1395922	-	-3,5036878081	-0,584931155	-0,0047223963	-5,095928087	-4,4136907953	-2,3902807854	0,0333601655	-0,0610669863	1,9989160961
NC_004663.1	BT_1108	BT_1108	1395973	1396698	-	-1,584275742	-0,380045396	-0,3105463289	-3,6281669228	-2,9964356175	-1,2124509705	0,0348583763	-0,2197283078	2,3120732183
NC_004663.1	BT_1109	BT_1109	1396723	1397175	-	3,9627488397	2,1580085626	-0,2329137984	2,0351155638	2,3210616085	1,9926400076	0,4085526662	1,9200999462	2,663326879
NC_004663.1	BT_1110	BT_1110	1397337	1397546	-	4,249434573	2,8715091194	0,4133410055	2,7197497594	2,9435657285	2,1792280767	0,3833746473	2,2222979911	2,36310583
NC_004663.1	BT_1111	BT_1111	1397724	1397945	+	-5,6819440451	0,8472598993	-0,5338249764	-6,0248650265	-5,1737489785	0,0484317486	0,0401150879	-0,6944766343	2,0889140054
NC_004663.1	BT_1112	BT_1112	1399205	1399498	+	-4,9621353504	0,5867578368	-0,2464125682	-4,3179003609	-2,1144815706	0,1464623254	0,0214724475	-0,7081620204	1,5176145917
NC_004663.1	BT_1113	BT_1113	1400017	1400367	-	-1,4478272807	-0,949167253	-0,2743458309	-0,9642654215	-0,7122354981	-0,6958002789	-0,1660927684	0,1496107884	-0,5281797477
NC_004663.1	BT_1114	BT_1114	1400600	1401631	-	-1,4957901417	-0,8960301213	-0,2418427728	-1,2520018245	-1,2988632824	-0,6620694834	0,0325063751	0,116309982	0,1528567894
NC_004663.1	BT_1115	BT_1115	1401639	1402793	-	-1,6952484265	-0,7675576052	-0,2728724829	-1,3742385694	-1,2680548983	-1,1092283508	-0,0406251122	0,1272623799	0,1674878623
NC_004663.1	BT_1116	BT_1116	1402938	1403495	-	-2,036819602	-0,4758504232	-0,0104509989	-1,5752352665	-1,7111717759	-1,4626323016	0,1562599069	-0,0932792903	0,66713844
NC_004663.1	BT_1117	BT_1117	1403593	1403958	-	-2,4416068989	-0,6598202326	0,0660933088	-2,1367417058	-2,3549049868	-1,7672909167	-0,0441602806	-0,0145533434	1,8767492826
NC_004663.1	BT_1118	BT_1118	1403968	1405560	-	-0,9067523398	-0,1749382144	0,0064964056	-0,3526214871	-0,4176932208	-0,2458354565	-0,0512309509	0,2623803715	0,4839590575
NC_004663.1	BT_1119	BT_1119	1405597	1408293	-	-0,4399387225	0,328985514	0,2240237201	1,9434181067	0,4707125848	0,4627688513	0,0823303765	0,143867464	0,6602268779
NC_004663.1	BT_1120	BT_1120	1409009	1409248	+	-1,770126177	-0,0622399777	-0,0439326147	-0,2124034199	-1,4435455358	-2,1815374116	-0,105545041	-0,4195163205	0,3321233446
NC_004663.1	BT_1121	BT_1121	1409462	1411069	-	-2,3986715332	0,6707123453	-0,0039647352	-1,6883520805	-2,0070776544	-2,2299270256	0,4503596968	-0,1487243309	1,12789966
NC_004663.1	BT_1122	BT_1122	1411094	1412248	-	-3,949975571	0,0968560087	-0,39240472	-2,4259321839	-3,1517364299	-3,1989564336	0,271539945	-0,0777885152	2,4166212175
NC_004663.1	BT_1123	BT_1123	1412528	1413448	+	-0,9721597335	0,3897124895	0,215339728	-0,0752704276	-0,3876988939	0,2789365948	0,0302449308	0,1114817174	0,8860573701
NC_004663.1	BT_1124	BT_1124	1413517	1414443	-	-3,50402491	0,0203579072	-0,4273868244	-2,184991668	-4,0286935928	-2,7970108033	-0,2501317159	-0,5748258617	0,9969815718
NC_004663.1	BT_1125	BT_1125	1414451	1415212	-	-3,227127006	0,3489135293	-0,2599282631	-4,7569137246	-3,4735267366	-2,812107526	-0,1365344785	-0,321108933	1,4630409613
NC_004663.1	BT_1126	BT_1126	1415242	1416192	-	-3,2648427444	0,1969255761	-0,5432168171	-2,3313637608	-2,9583591483	-1,7168668971	-0,2550219354	-0,0115319296	2,8056743465
NC_004663.1	BT_1129	BT_1129	1417749	1418060	+	-1,1594191133	0,0419270966	0,2063500095	-0,7581447622	-0,7404781666	-0,9393383952	-0,1308090334	-0,3737927855	1,7837990619
NC_004663.1	BT_1130	BT_1130	1418104	1418427	+	-1,4881671334	0,5766295458	-0,1331219893	-1,1258236617	-1,3356162352	-0,8690719316	0,0961136816	0,2127684316	1,9577909136
NC_004663.1	BT_1133	BT_1133	1419376	1419936	-	-0,3623134233	0,8556592875	0,3366256573	3,0451368992	2,7461644879	2,3051673518	0,0548956667	0,588000614	-1,5481671846
NC_004663.1	BT_1134	BT_1134	1420174	1420554	-	0,7174964964	-1,0594876352	0,2732924555	3,5595373892	3,1315923676	2,5081005985	-2,5057357336	-0,62385036	-0,7973250211
NC_004663.1	BT_1135	BT_1135	1420882	1421481	-	1,5970041702	0,2104589376	0,0635882968	2,9487678361	1,6591360616	1,3545882806	0,1280350312	0,2218488564	-0,8033825298
NC_004663.1	BT_1138	BT_1138	1422161	1423396	-	-0,5420714748	0,7828798969	-0,4600522499	1,8986307041	1,5469191325	1,620265463	-0,1204593597	0,3582571655	0,7634633594
NC_004663.1	BT_1139	BT_1139	1423594	1424652	-	-0,4733496915	0,751740749	-0,1704450294	1,9135539535	1,6413108792	1,4154502584	0,2149225226	0,4556867028	-0,0817731005
NC_004663.1	BT_1140	BT_1140	1424803	1425201	-	0,6898593909	0,678039048	0,1491257654	1,5852191532	0,9176781714	0,6286857783	0,180686597	0,456411998	-0,2324027281
NC_004663.1	BT_1141	BT_1141	1425511	1426434	+	1,1246309641	0,2035422576	0,1277052037	-0,3091191959	0,0912469117	0,1091097126	-0,1154363056	0,48183018	-0,2993872643
NC_004663.1	BT_1142	BT_1142	1426444	1426929	-	-2,3691046774	-1,7555318257	0,9631088605	0,5176117247	-1,1689900959	-1,9430343646	-0,1390900748	-0,3269556442	0,9954726303
NC_004663.1	BT_1143	BT_1143	1427144	1427344	-	0,8411524153	-0,1091306882	0,4246350828	1,4762447376	0,5516263661	0,7485068611	0,020059856	0,1474310524	-1,0656062768
NC_004663.1	BT_1144	BT_1144	1427603	1428454	+	-0,7839701685	0,1878373916	0,159800476	0,0948337228	0,1473790804	0,1420941613	-0,2630394448	0,1639918841	2,211846899
NC_004663.1	BT_1145	gidB	1428568	1429188	+	-0,2357276605	-0,0788715535	0,0584558872	-0,6020224259	-0,173215236	-0,0415063319	-0,199921798	0,0072327135	0,9793852189
NC_004663.1	BT_1146	BT_1146	1429237	1429848	+	-0,3739351986	-0,4080012807	-0,2522654093	-0,8723500701	-0,2445204333	-0,2057622996	-0,351727481	-0,2030574387	1,1821128963
NC_004663.1	BT_1147	BT_1147	1429971	1432820	+	-0,5909676665	-0,7331353144	0,0402045263	-1,3830654165	-0,7400930527	-0,476383804	-0,1896958045	-0,3087569997	1,9186191635
NC_004663.1	BT_1148	BT_1148	1433023	1433592	-	0,4030178213	-0,0058173669	-0,2526330547	0,6438727422	0,6386641291	0,079214594	0,0328017314	-0,2883929939	0,238578744
NC_004663.1	BT_1149	BT_1149	1433635	1434720	-	0,9674182198	0,0779525854	-0,0370038908	1,5137353604	1,3526918163	0,8355637163	0,0302888483	0,004723538	-1,2577833756
NC_004663.1	BT_1150	BT_1150	1434742	1435350	-	0,9631200004	0,1617555461	0,1123653593	1,577267224	1,0961800956	0,7623925716	0,0292111435	-0,0539577633	-1,1769862382
NC_004663.1	BT_1151	BT_1151	1435606	1436853	-	0,6376566476	-0,6461122499	-0,2481352155	-1,1026951302	-0,3570303905	-0,2575305452	-0,1408508923	-0,1843890139	-0,5177008725
NC_004663.1	BT_1152	BT_1152	1437011	1437931	-	0,2711951973	-0,5643396684	0,2651226802	-1,583410707	-0,7839204184	-0,3899211143	-0,0748595589	0,0805933344	-0,6663983809
NC_004663.1	BT_1153	BT_1153	1438046	1439113	-	0,5040699042	-0,5519134864	-0,0318639258	-1,0725654892	-0,5244765217	-0,4397446556	-0,1629511115	0,2766528612	-0,9183545899
NC_004663.1	BT_1154	BT_1154	1439688	1441022	-	0,6655749663	-0,0592929853	0,0056158706	0,7608763514	0,8407599138	0,2757933001	0,0234507611	0,1074019409	-0,6855330565
NC_004663.1	BT_1155	BT_1155	1441178	1442446	-	0,8683592966	-0,770932253	0,1554662979	0,1980216329	0,9486774727	0,313405636	-0,1287481254	0,0859372051	-2,6851414095
NC_004663.1	BT_1156	BT_1156	1442471	1443097	-	1,1575071722	-0,6708826111	0,2708840146	0,3854008148	1,2049639952	0,5321917211	-0,0381758485	0,0831931499	-2,8820318668
NC_004663.1	BT_1157	BT_1157	1443181	1443822	-	1,1472141085	-0,6102931379	0,2430830687	0,1423231999	1,2037777967	0,4726945232	-0,005869552	0,1758236898	-2,6982483977
NC_004663.1	BT_1158	BT_1158	1443843	1444523	-	1,5237880325	-0,6087269575	0,3167180255	0,6195754726	1,524123	0,7407287197	0,0317214911	0,3537744026	-3,1302140452
NC_004663.1	BT_1159	BT_1159	1444530	1445702	-	1,6301447749	-0,476270996	0,2315873266	0,8594651046	1,5707214778	0,880126221	0,00097381	0,3088815907	-3,0632357386
NC_004663.1	BT_1160	BT_1160	1445751	1447100	-	1,6697521898	-0,5118184226	0,0052263632	1,353065254	1,5525704456	0,7940823825	-0,1410662484	0,2962557037	-2,9345435903
NC_004663.1	BT_1161	BT_1161	1447289	1448689	-	1,3426483953	0,3752788115	-0,3292186284	-0,0682628062	0,680650361	0,9848747634	-0,2099853368	0,3081988549	-0,4108135791
NC_004663.1	BT_1162	BT_1162	1448891	1450120	+	-0,3080458612	-0,1538474365	-0,0845407963	1,5222645994	1,5984095108	-0,0825082587	-0,0918736519	0,0440026382	-2,2509387636
NC_004663.1	BT_1163	BT_1163	1450246	1450995	+	0,5085821496	0,3623302689	0,2670508754	1,2685860732	1,2564280646	0,2567859768	-0,0312488044	0,5280278429	0,4260805458
NC_004663.1	BT_1164	BT_1164	1451006	1453234	+	1,2688938865	0,4502227176	0,2614497225	1,8228166364	1,4023545155	0,5504553562	0,1460567631	0,834592514	0,2577887601
NC_004663.1	BT_1165	BT_1165	1453338	1454705	+	2,1608904461	1,3869263121	0,9821564632	2,0939153682	1,652110009	1,3144806665	0,792056799	1,4662063284	-0,107532208
NC_004663.1	BT_1166	BT_1166	1454709	1455608	+	1,3688570735	0,2984540891	-0,3397687108	1,7282054415	1,2781006329	0,3264657683	-0,6284361073	0,1884978267	-0,0003194092
NC_004663.1	BT_1167	BT_1167	1455628	1456815	+	2,2042534253	0,5837966892	-0,6581118208	3,4587629375	2,874687701	1,3625275292	0,9929359825	1,8565144837	0,566491588
NC_004663.1	BT_1168	BT_1168	1456971	1457414	-	0,059256672	0,0758402061	0,5093829006	-0,0240315245	0,3863862575	0,5182144554	0,0990554359	-0,1739854016	0,2566640745
NC_004663.1	BT_1170	BT_1170	1458526	1458783	+	-1,5027012633	1,2091008762	0,8528438452	0,8648468099	1,01084255	0,5868722349	-0,5415525961	0,3628091731	3,001509197
NC_004663.1	BT_1171	BT_1171	1459074	1459517	-	-0,5582254424	-0,1394139877	0,1306134132	-1,7826920907	-1,9614085676	-1,211573124	-0,0580474186	0,2534603825	-0,2234997632
NC_004663.1	BT_1172	BT_1172	1459791	1461590	-	-0,8506517487	0,2335797287	0,2415617849	-1,6471506596	-1,0868373769	-0,4420409111	0,3289457189	-0,8142766191	-0,4333823801
NC_004663.1	BT_1173	BT_1173	1461856	1462842	-	-1,1967752692	-0,1507201613	-0,1853971315	-1,1568941772	-1,0596614483	-0,9919866922	-0,061675508	-0,7902680783	0,1441158692
NC_004663.1	BT_1174	BT_1174	1462856	1463299	+	-1,0202125696	-0,5913818558	-0,3193401166	-1,4390314796	-0,9331443556	-0,3300391907	-0,4226408577	-0,878670737	-3,5681493492
NC_004663.1	BT_1175	BT_1175	1463435	1464553	+	1,4190056201	0,3743291327	0,2984835456	1,6594748851	0,8653524124	1,2415569618	0,2142192468	0,3282569959	0,6127010875
NC_004663.1	BT_1176	BT_1176	1464684	1465544	+	3,1512334475	-0,0301013088	0,0211403495	1,4797279257	1,8096732868	1,8288119097	0,4459517494	0,736603279	-1,0374508373
NC_004663.1	BT_1177	BT_1177	1465568	1467043	+	0,899486434	-0,1166714389	0,0536070297	-0,2975832556	-0,2982215919	-0,3752189254	0,0046656417	0,0299605005	-0,2215612419
NC_004663.1	BT_1178	BT_1178	1467040	1468170	+	0,2419623912	0,4440322914	0,1544625209	0,7847432938	0,0928218398	-0,3874473332	0,1070352988	0,2747435989	0,8803576138
NC_004663.1	BT_1179	BT_1179	1468183	1469094	+	1,3450276234	0,0964861359	0,1573866099	0,0308227716	0,0052022641	-0,7223653629	0,1106777099	0,6078429255	1,1414030152
NC_004663.1	BT_1180	BT_1180	1469098	1470252	+	1,4577844754	-0,6894300023	-0,2477294128	-0,290311676	-0,2737072279	-0,6698198659	-0,1667696851	0,3062726383	1,2481190616
NC_004663.1	BT_1181	BT_1181	1470264	1471115	+	1,5718337566	-1,116940449	-0,1621574676	-0,795951698	-0,4204160535	-0,8122626875	-0,3118338263	0,4126228816	1,964281638
NC_004663.1	BT_1182	BT_1182	1471140	1472642	+	2,1968359369	0,0413067798	0,1154895608	0,0996546789	-0,2321855688	-0,6148252344	-0,2019584033	0,4935676392	1,959225995
NC_004663.1	BT_1183	BT_1183	1472680	1476690	+	0,6006649842	0,7338351308	0,0049734568	0,9814744735	0,118198475	-0,7140756006	0,0063018176	0,3140043977	1,1614715185
NC_004663.1	BT_1184	BT_1184	1476692	1477804	+	0,8316053639	0,696481483	0,1114864901	-0,5740775864	-0,6767085605	-1,3622321675	-0,2817660453	0,0854458712	1,0595027269
NC_004663.1	BT_1185	BT_1185	1477919	1481191	-	1,9517607196	0,2468521432	-0,1782919322	2,0575722009	1,7789991247	0,761542005	0,2097280999	0,1025967433	1,507168519
NC_004663.1	BT_1186	BT_1186	1481408	1483096	-	0,6217397016	0,2004675863	-0,126952889	1,0509692672	1,0977600756	0,7450531813	0,0380981587	0,0153650216	-1,0191942883
NC_004663.1	BT_1187	BT_1187	1483624	1484181	+	-0,5571208554	0,1919378712	0,3102979641	0,4462417073	-0,5376303917	-0,0654136076	-0,0106964876	0,3950243852	0,4547681361
NC_004663.1	BT_1189	BT_1189	1484776	1485246	+	0,6792759674	-0,343367425	0,620317367	1,9808461919	1,0063292182	2,0637521773	-0,0369647127	-0,216276538	-1,9793950814
NC_004663.1	BT_1190	BT_1190	1485359	1486426	-	0,4081960195	0,1472060526	-0,576450698	1,3387954978	1,1017060481	1,8648010124	0,1315226277	-0,3004940678	0,5335228145
NC_004663.1	BT_1191	BT_1191	1486710	1487480	-	0,0423420591	0,4260088362	0,0037938535	-0,5102893626	-0,138579071	-0,554514396	-0,0649300409	-0,0050491842	1,9421838638
NC_004663.1	BT_1192	BT_1192	1487562	1488953	-	0,4819759825	0,9967959051	0,3722691942	0,7519441161	1,2444239647	0,6835984647	-0,0561703896	-0,0042067725	2,0937496758
NC_004663.1	BT_1193	BT_1193	1489045	1490400	+	0,7987395505	0,7919814229	-0,7933189521	0,6000728824	0,5037309069	0,3559486207	-0,0071043642	-0,4637924644	-2,9344220153
NC_004663.1	BT_1194	BT_1194	1490462	1491262	+	-1,7743876974	-0,4777917065	-0,2690186046	-1,7105026542	-1,7344025734	-1,8063481949	-0,0095420027	-0,0777470305	1,8839228966
NC_004663.1	BT_1195	mtgA	1491240	1491986	+	-1,7506787421	-0,2460842353	-0,4370755559	-1,6367940692	-1,8674175542	-1,5704351683	-0,1360589132	-0,1385340166	1,742096385
NC_004663.1	BT_1196	BT_1196	1492071	1493846	-	-4,1877248262	0,8397288335	-0,3156548145	-2,6139542941	-2,5698590746	-2,4864078753	-0,1528061525	-0,8926428076	4,9110611811
NC_004663.1	BT_1197	BT_1197	1494056	1494559	-	-2,7906002833	0,2901554961	-0,5977803098	-0,8865034238	-2,0138010709	-1,5461419892	0,0273642939	-0,2777248037	2,5622208479
NC_004663.1	BT_1198	BT_1198	1494802	1495362	+	0,6069853539	-0,5392022427	0,1170841129	0,0799179428	0,3968134669	0,4577089689	-0,0496010509	0,4541977476	-0,1763140609
NC_004663.1	BT_1199	BT_1199	1495375	1496337	+	0,9992834251	-0,384068398	-0,0169205109	0,4117010277	0,3802877001	0,5070939384	-0,1061945521	0,4835754711	-0,3715794295
NC_004663.1	BT_1200	BT_1200	1496433	1496927	+	-2,7024808846	-0,2061071485	-0,2155040314	-2,138925119	-2,5640043617	-2,3280362223	-0,152669909	0,2062157743	2,3443649751
NC_004663.1	BT_1201	BT_1201	1496933	1497562	-	1,0945186998	0,532003383	-0,0820201182	0,9990807656	0,6452716985	0,6054940364	0,0276317132	-0,0994683483	0,0462095018
NC_004663.1	BT_1202	BT_1202	1497645	1498121	+	-0,4797851781	-0,1196718934	-0,2810714069	-0,2386061619	-0,4413731851	-0,3943323882	-0,1280496925	0,0580893221	1,2107582523
NC_004663.1	BT_1203	BT_1203	1498100	1498729	+	-0,334405417	-0,1417452633	-0,3124527329	-0,4083498009	-0,4854717333	-0,2664778494	-0,2153640958	-0,0110243031	1,0316489698
NC_004663.1	BT_1204	BT_1204	1499145	1501721	+	0,1130888542	0,0571707556	-0,2259491279	0,0341330771	-0,0323414008	-0,1268556976	0,0348387531	0,126201323	-1,3982663898
NC_004663.1	BT_1205	BT_1205	1501726	1502994	+	-0,1161632796	-0,5945683869	-0,3390188396	-1,1732992799	-0,5015426217	-1,1218880215	-0,1708148791	0,1603602841	-0,6504440725
NC_004663.1	BT_1206	BT_1206	1503031	1503393	+	-0,6476572682	-1,2124036743	-0,4697583098	-1,6581587584	-0,9883019692	-1,3576684023	-0,2825760676	0,1680411075	0,4841001294
NC_004663.1	BT_1207	BT_1207	1503427	1504383	+	0,3041049923	-0,9359072516	-0,4004685283	-0,3727241151	0,3360261838	0,0731060527	-0,1401635307	-0,0421247384	-2,0081530434
NC_004663.1	BT_1208	BT_1208	1504511	1504891	+	0,9984830363	-0,0500925383	-0,0063720213	1,2696746057	1,92430741	1,472525928	0,041156555	-0,4473689969	-0,0129336352
NC_004663.1	BT_1209	BT_1209	1505065	1506207	-	-1,429117596	-0,2508450418	-0,0940738817	-2,3292439263	-2,564038363	-1,6867858129	-0,0628384286	-0,1371583243	2,7884768972
NC_004663.1	BT_1210	BT_1210	1506320	1507882	-	-1,4071583016	-0,1173740692	-0,3536376464	-2,1769023461	-2,2534498906	-1,7082817626	-0,2147194996	-0,1317984798	2,7758708047
NC_004663.1	BT_1211	BT_1211	1507903	1508139	-	-1,8271523049	0,0233085846	-0,579879807	-2,0059491595	-2,0494642583	-1,9620279455	-0,1147854523	-0,2845928718	2,8296676398
NC_004663.1	BT_1212	BT_1212	1508365	1509756	+	-1,3947761011	0,1169168531	-1,8228138751	-1,1436824021	-0,9805701259	-2,4518624284	-0,8252732254	-0,1140728187	1,3795699765
NC_004663.1	BT_1213	BT_1213	1509808	1511037	+	-0,731611452	-0,0573323101	-0,7805692935	-0,6230763571	-1,0567462527	-0,822252015	-0,1652779026	-0,0200141989	1,1917163074
NC_004663.1	BT_1214	BT_1214	1511044	1511787	+	-0,5228868667	0,6286806817	-0,8524227388	-0,4773402077	-0,3639569206	-0,1280031857	0,155187278	-0,270215661	0,8087206262
NC_004663.1	BT_1215	BT_1215	1511877	1513097	+	-1,0498999221	0,1103859429	-0,8290649505	-0,4643669361	-0,9972598046	-1,4829921239	-0,1459629461	-0,5078934858	1,1783225796
NC_004663.1	BT_1216	BT_1216	1513116	1514189	+	0,002151004	-0,1222163139	0,1786354112	-0,2104588249	-0,151675622	-0,0772600942	0,0142897103	0,3992808467	0,3726692156
NC_004663.1	BT_1217	BT_1217	1514260	1514958	+	-0,4341674081	-0,4266685167	0,0927931943	-1,5305745999	-1,0829677918	-0,9006482025	-0,0240394858	0,0140235733	1,4454101139
NC_004663.1	BT_1218	BT_1218	1515380	1516078	+	-2,6150553081	-0,4642759108	0,0137905442	-2,6572022915	-3,0157086472	-2,698706201	-0,0172053059	0,0050246714	2,7198102168
NC_004663.1	BT_1219	BT_1219	1516364	1517314	-	-3,1287035107	-0,0667011266	-0,5658462001	-3,1343788486	-3,0672742953	-2,7245696876	-0,0833343955	-0,2194162614	1,4673028965
NC_004663.1	BT_1220	BT_1220	1517499	1518188	-	-2,908732512	-0,1725003776	-0,0653908785	-3,1808650252	-3,0465383016	-2,6400890765	-0,0394710724	-0,2960928758	1,299784702
NC_004663.1	BT_1221	BT_1221	1518212	1519708	-	-2,7803363565	-0,2000409936	-0,0425647094	-3,0293891473	-2,8551419123	-2,505495402	0,0364523002	-0,2934090869	1,0345455075
NC_004663.1	BT_1222	BT_1222	1520053	1521528	-	-2,268000016	-0,2766361157	-0,2868588543	-2,2802187077	-2,4313883643	-2,2335312601	-0,0753363764	-0,1694439704	2,0025672871
NC_004663.1	BT_1223	BT_1223	1521638	1522807	+	0,2176111878	0,5810955691	-0,6520890563	0,1466736547	0,1652970191	0,0504416354	-0,0700153775	0,2632923298	-0,0020717958
NC_004663.1	BT_1224	BT_1224	1522884	1523954	+	0,4570381439	-0,1412864754	-0,1072078167	-0,592171954	0,0275491801	0,076117857	0,0185117143	0,077464511	-0,5783099109
NC_004663.1	BT_1225	BT_1225	1524058	1525128	+	0,7425209379	-0,132159416	-0,4118437958	-0,1579939997	0,489759177	0,2856814704	0,0011053981	0,0968676521	-1,3723792937
NC_004663.1	BT_1226	BT_1226	1525735	1527393	+	-0,5256500459	0,4920631976	0,9379381851	0,2981901644	0,1569286169	0,4794454333	-0,1048267551	0,8554805327	-0,0334823761
NC_004663.1	BT_1227	BT_1227	1527457	1528605	+	-0,9222607829	0,4413825542	0,3007979515	-0,7106073377	-0,5730938642	-0,1736864696	0,0959028416	0,4244524301	0,1485534938
NC_004663.1	BT_1228	BT_1228	1528929	1530923	-	-1,5584554996	-0,6553495137	-0,5921767424	-2,1081890994	-1,5077029831	-2,0785761876	-0,055969931	-0,3983230773	-0,1057267484
NC_004663.1	BT_1229	BT_1229	1531038	1532705	-	1,3231228271	0,3134474941	0,091357417	2,0937945982	1,8120704174	1,1105853657	0,0351537587	0,2106569006	-2,1702419375
NC_004663.1	BT_1232	BT_1232	1534435	1534641	+	0,0453292361	0,2470432938	-0,1641932969	-0,1195541968	-0,5686323891	-0,2233326317	0,0933636843	-0,0165738187	-1,4323616436
NC_004663.1	BT_1233	BT_1233	1534811	1535545	-	-0,1044354246	0,3658386176	-0,1780822761	0,4870676912	-0,0627664537	0,1023606837	-0,131270711	0,2031469452	0,3453023771
NC_004663.1	BT_1234	BT_1234	1535646	1536230	+	0,3837278143	0,2740780649	0,2307627842	1,213969522	0,3258680256	0,6714670488	-0,0863114789	0,2581604147	1,3384193442
NC_004663.1	BT_1235	BT_1235	1536248	1537150	-	-0,0359056309	-0,1618608922	-0,1144160938	1,4766532746	0,967061645	-0,850656875	-0,0696242508	0,2289075676	-1,0217366838
NC_004663.1	BT_1236	BT_1236	1537247	1538989	-	-0,1156071319	-0,0147847851	0,0878009416	-2,1364445239	-1,9893425995	-1,4078027606	-0,1720954566	-0,0414261881	-0,3584948952
NC_004663.1	BT_1237	BT_1237	1538986	1540911	-	0,3186288767	0,1733103488	-0,3106466647	0,1758508461	-0,5101350768	-0,4864626017	-0,1994361015	-0,0300208186	-0,3957135496
NC_004663.1	BT_1238	BT_1238	1540987	1543161	+	0,2591515488	-0,2023280038	-0,46054298	0,3401260164	0,5925116705	0,2624877818	-0,2830346204	0,0117430841	-1,6742354426
NC_004663.1	BT_1239	BT_1239	1543133	1544029	-	0,5072626833	0,7089528269	-0,210414957	1,6063055825	1,1407573181	0,8107886684	-0,2235731017	-0,1536008226	0,4368064629
NC_004663.1	BT_1240	BT_1240	1544133	1545182	+	0,6075722406	0,2247862357	0,1027945118	-0,1383124682	0,0010648735	0,3582320177	-0,3099961984	0,3520222735	0,7017649469
NC_004663.1	BT_1242	BT_1242	1546314	1547933	-	1,842972075	0,2677399401	-0,1728793753	2,1599987066	2,2394642434	1,2423160113	-0,0455486959	0,0385547543	-4,4226672115
NC_004663.1	BT_1243	BT_1243	1548137	1548718	+	-3,5630701757	0,148869847	-0,3826872541	-3,5763198525	-3,6053174104	-0,9683942888	-0,01185208	-0,3483882798	0,1438367664
